Gene,five_prime_utr,three_prime_utr
YPL171C,31.0,137.0
YPL172C,128.0,139.0
YPL173W,66.0,163.0
YPL174C,135.0,73.0
YPL175W,63.0,112.0
YPL176C,27.0,128.0
YPL177C,125.0,55.0
YPL178W,48.0,117.0
YPL179W,169.0,256.0
YPL180W,46.0,202.0
YPL181W,94.0,108.0
YPL182C,14.0,65.0
YPL183C,38.0,88.0
YPL183W-A,76.0,129.0
YPL184C,672.0,99.0
YPL185W,67.0,16.0
YPL186C,53.0,149.0
YPL187W,65.0,219.0
YPL188W,16.0,124.0
YPL189C-A,91.0,236.0
YPL189W,108.0,122.0
YPL190C,94.0,408.0
YPL191C,49.0,582.0
YPL192C,200.0,84.0
YPL193W,20.0,35.0
YPL194W,25.0,70.0
YPL195W,13.0,106.0
YPL196W,40.0,55.0
YPL197C,,
YPL198W,27.0,93.0
YPL199C,15.0,65.0
YPL200W,97.0,127.0
YPL201C,43.0,56.0
YPL202C,81.0,383.0
YPL203W,162.0,250.0
YPL204W,186.0,134.0
YPL205C,,
YPL206C,23.0,93.0
YPL207W,77.0,79.0
YPL208W,0.0,72.0
YPL209C,82.0,103.0
YPL210C,19.0,85.0
YPL211W,29.0,174.0
YPL212C,41.0,171.0
YPL213W,47.0,133.0
YPL214C,101.0,62.0
YPL215W,29.0,174.0
YPL216W,85.0,87.0
YPL217C,34.0,98.0
YPL218W,66.0,63.0
YPL219W,42.0,96.0
YPL220W,12.0,88.0
YPL221W,231.0,177.0
YPL222C-A,91.0,127.0
YPL222W,80.0,90.0
YPL223C,113.0,225.0
YPL224C,0.0,189.0
YPL225W,22.0,134.0
YPL226W,29.0,252.0
YPL227C,125.0,92.0
YPL228W,143.0,201.0
YPL229W,20.0,288.0
YPL230W,78.0,78.0
YPL231W,,
YPL232W,163.0,79.0
YPL233W,65.0,1404.0
YPL234C,55.0,141.0
YPL235W,64.0,69.0
YPL236C,71.0,209.0
YPL237W,43.0,112.0
YPL238C,445.0,89.0
YPL239W,78.0,166.0
YPL240C,56.0,88.0
YPL241C,8.0,73.0
YPL242C,88.0,163.0
YPL243W,90.0,68.0
YPL244C,22.0,81.0
YPL245W,58.0,57.0
YPL246C,40.0,99.0
YPL247C,92.0,100.0
YPL248C,22.0,183.0
YPL249C,40.0,77.0
YPL249C-A,38.0,147.0
YPL250C,67.0,164.0
YPL250W-A,114.0,85.0
YPL251W,,
YPL252C,44.0,129.0
YPL253C,47.0,95.0
YPL254W,248.0,67.0
YPL255W,52.0,236.0
YPL256C,175.0,182.0
YPL257W,21.0,690.0
YPL258C,228.0,61.0
YPL259C,41.0,209.0
YPL260W,96.0,179.0
YPL261C,239.0,260.0
YPL262W,177.0,41.0
YPL263C,22.0,42.0
YPL264C,22.0,263.0
YPL265W,123.0,279.0
YPL266W,47.0,67.0
YPL267W,15.0,67.0
YPL268W,31.0,17.0
YPL269W,0.0,141.0
YPL270W,23.0,99.0
YPL271W,30.0,117.0
YPL272C,856.0,75.0
YPL273W,73.0,103.0
YPL274W,52.0,44.0
YPL277C,,
YPL278C,,
YPL279C,95.0,250.0
YPL280W,,
YPL281C,,
YPL282C,,
YPL283C,,
YPL283W-A,,
YPL283W-B,,
YPR001W,95.0,122.0
YPR002C-A,366.0,132.0
YPR002W,13.0,197.0
YPR003C,46.0,207.0
YPR004C,14.0,56.0
YPR005C,209.0,229.0
YPR006C,64.0,70.0
YPR007C,,
YPR008W,317.0,118.0
YPR009W,94.0,82.0
YPR010C,57.0,146.0
YPR010C-A,52.0,169.0
YPR011C,97.0,100.0
YPR012W,13.0,42.0
YPR013C,578.0,256.0
YPR014C,,
YPR015C,70.0,141.0
YPR016C,92.0,144.0
YPR016W-A,,
YPR017C,10.0,263.0
YPR018W,90.0,135.0
YPR019W,76.0,107.0
YPR020W,49.0,104.0
YPR021C,219.0,65.0
YPR022C,29.0,70.0
YPR023C,40.0,116.0
YPR024W,175.0,488.0
YPR025C,20.0,129.0
YPR026W,97.0,100.0
YPR027C,,
YPR028W,55.0,149.0
YPR029C,44.0,201.0
YPR030W,14.0,77.0
YPR031W,29.0,75.0
YPR032W,50.0,103.0
YPR033C,1.0,68.0
YPR034W,65.0,249.0
YPR035W,117.0,151.0
YPR036W,56.0,90.0
YPR036W-A,75.0,266.0
YPR037C,47.0,128.0
YPR038W,1473.0,1401.0
YPR039W,1649.0,1249.0
YPR040W,7.0,72.0
YPR041W,107.0,154.0
YPR042C,,
YPR043W,31.0,73.0
YPR044C,,
YPR045C,58.0,107.0
YPR046W,10.0,55.0
YPR047W,31.0,104.0
YPR048W,24.0,65.0
YPR049C,48.0,82.0
YPR050C,15.0,153.0
YPR051W,22.0,108.0
YPR052C,23.0,189.0
YPR053C,1179.0,280.0
YPR054W,696.0,49.0
YPR055W,47.0,63.0
YPR056W,23.0,137.0
YPR057W,5.0,56.0
YPR058W,13.0,83.0
YPR059C,465.0,856.0
YPR060C,59.0,146.0
YPR061C,33.0,126.0
YPR062W,29.0,102.0
YPR063C,53.0,193.0
YPR064W,1815.0,74.0
YPR065W,56.0,288.0
YPR066W,7.0,761.0
YPR067W,25.0,96.0
YPR068C,17.0,41.0
YPR069C,58.0,64.0
YPR070W,41.0,346.0
YPR071W,27.0,516.0
YPR072W,101.0,81.0
YPR073C,62.0,239.0
YPR074C,65.0,135.0
YPR074W-A,,
YPR075C,55.0,116.0
YPR076W,783.0,354.0
YPR077C,,
YPR078C,,
YPR079W,89.0,83.0
YPR080W,31.0,121.0
YPR081C,3.0,124.0
YPR082C,8.0,157.0
YPR083W,24.0,121.0
YPR084W,115.0,143.0
YPR085C,87.0,119.0
YPR086W,44.0,277.0
YPR087W,,
YPR088C,23.0,74.0
YPR089W,39.0,140.0
YPR091C,28.0,211.0
YPR092W,184.0,136.0
YPR093C,64.0,57.0
YPR094W,20.0,70.0
YPR095C,247.0,98.0
YPR096C,,
YPR097W,240.0,167.0
YPR098C,39.0,48.0
YPR099C,91.0,439.0
YPR100W,2.0,99.0
YPR101W,25.0,214.0
YPR102C,24.0,91.0
YPR103W,85.0,58.0
YPR104C,276.0,297.0
YPR105C,73.0,73.0
YPR106W,12.0,23.0
YPR107C,84.0,209.0
YPR108W,80.0,193.0
YPR108W-A,,
YPR109W,172.0,111.0
YPR110C,10.0,213.0
YPR111W,32.0,55.0
YPR112C,52.0,94.0
YPR113W,25.0,96.0
YPR114W,64.0,121.0
YPR115W,199.0,239.0
YPR116W,10.0,1544.0
YPR117W,,
YPR118W,29.0,71.0
YPR119W,210.0,410.0
YPR120C,118.0,40.0
YPR121W,161.0,63.0
YPR122W,,
YPR123C,634.0,433.0
YPR124W,177.0,225.0
YPR125W,96.0,183.0
YPR126C,54.0,498.0
YPR127W,189.0,80.0
YPR128C,29.0,99.0
YPR129W,22.0,79.0
YPR130C,,
YPR131C,15.0,203.0
YPR132W,24.0,93.0
YPR133C,75.0,79.0
YPR133W-A,29.0,168.0
YPR134W,9.0,133.0
YPR135W,65.0,49.0
YPR136C,,
YPR137W,79.0,160.0
YPR138C,230.0,141.0
YPR139C,70.0,89.0
YPR140W,90.0,95.0
YPR141C,158.0,179.0
YPR142C,,
YPR143W,26.0,174.0
YPR144C,23.0,71.0
YPR145C-A,138.0,132.0
YPR145W,42.0,140.0
YPR146C,939.0,49.0
YPR147C,80.0,210.0
YPR148C,74.0,121.0
YPR149W,164.0,165.0
YPR150W,0.0,322.0
YPR151C,53.0,54.0
YPR152C,22.0,324.0
YPR153W,46.0,1172.0
YPR154W,29.0,205.0
YPR155C,66.0,91.0
YPR156C,294.0,217.0
YPR157W,51.0,116.0
YPR158W,67.0,158.0
YPR159C-A,,
YPR159W,188.0,301.0
YPR160C-A,1021.0,154.0
YPR160W,123.0,150.0
YPR160W-A,751.0,2150.0
YPR161C,77.0,87.0
YPR162C,19.0,39.0
YPR163C,86.0,155.0
YPR164W,,
YPR165W,197.0,134.0
YPR166C,38.0,108.0
YPR167C,38.0,71.0
YPR168W,11.0,1695.0
YPR169W,34.0,76.0
YPR169W-A,35.0,338.0
YPR170C,261.0,230.0
YPR170W-A,174.0,232.0
YPR170W-B,35.0,200.0
YPR171W,36.0,93.0
YPR172W,32.0,143.0
YPR173C,32.0,53.0
YPR174C,33.0,1572.0
YPR175W,19.0,49.0
YPR176C,6.0,161.0
YPR177C,10.0,217.0
YPR178W,30.0,90.0
YPR179C,27.0,38.0
YPR180W,26.0,34.0
YPR181C,60.0,218.0
YPR182W,62.0,77.0
YPR183W,37.0,83.0
YPR184W,,
YPR185W,310.0,74.0
YPR186C,3.0,134.0
YPR187W,16.0,81.0
YPR188C,22.0,69.0
YPR189W,16.0,127.0
YPR190C,30.0,103.0
YPR191W,60.0,228.0
YPR192W,15.0,141.0
YPR193C,624.0,1850.0
YPR194C,295.0,187.0
YPR195C,22.0,126.0
YPR196W,26.0,432.0
YPR197C,59.0,183.0
YPR198W,55.0,90.0
YPR199C,10.0,179.0
YPR200C,1516.0,78.0
YPR201W,152.0,841.0
YPR202W,,
YPR203W,,
YPR204C-A,,
YPR204W,,
