transcript	n_reads	mean_read_length	mean_clip_total	median_clip_total	mean_clip_5p	mean_clip_3p	frac_clipped	mean_clip_frac	asymmetry
YLL051C_mRNA	95	752.2	69.06	72.0	14.64	54.42	0.9368	0.1298	-39.78
YLL052C_mRNA	82	812.9	58.95	63.5	4.72	54.23	0.9878	0.0815	-49.51
YLL053C_mRNA	73	610.4	53.11	48.0	9.0	44.11	0.9863	0.0869	-35.11
YLL054C_mRNA	71	846.7	50.66	32.0	3.59	47.07	1.0	0.0833	-43.48
YLL055W_mRNA	172	686.1	56.49	62.0	7.12	49.37	0.9826	0.1015	-42.24
YLL056C_mRNA	17	711.2	52.29	77.0	1.76	50.53	1.0	0.1131	-48.76
YLL057C_mRNA	29	463.2	65.17	45.0	3.83	61.34	1.0	0.1638	-57.52
YLL058W_mRNA	60	733.8	43.38	13.0	17.17	26.22	1.0	0.0544	-9.05
YLL060C_mRNA	119	629.0	60.34	65.0	4.67	55.66	1.0	0.1212	-50.99
YLL061W_mRNA	49	626.5	88.71	69.0	43.0	45.71	0.9796	0.154	-2.71
YLL062C_mRNA	23	756.0	57.0	20.0	11.35	45.65	1.0	0.1021	-34.3
YLL063C_mRNA	18	364.1	115.78	79.5	6.44	109.33	1.0	0.2783	-102.89
YLL066C_mRNA	25	641.2	46.6	47.0	1.24	45.36	1.0	0.1076	-44.12
YLL066W-A_mRNA	21	539.1	37.52	17.0	0.52	37.0	1.0	0.0835	-36.48
YLL067C_mRNA	8	452.0	51.25	40.5	16.5	34.75	1.0	0.1813	-18.25
YLR001C_mRNA	75	737.8	55.03	30.0	13.96	41.07	0.9733	0.1147	-27.11
YLR002C_mRNA	246	765.3	48.66	35.0	2.15	46.51	0.9756	0.0961	-44.35
YLR003C_mRNA	346	612.9	56.11	68.0	5.34	50.77	0.9913	0.1094	-45.43
YLR004C_mRNA	27	613.3	73.59	66.0	13.41	60.19	1.0	0.1306	-46.78
YLR005W_mRNA	86	808.5	53.08	61.5	4.37	48.71	0.9884	0.0819	-44.34
YLR006C_mRNA	91	618.2	50.97	22.0	1.54	49.43	0.989	0.1083	-47.89
YLR007W_mRNA	177	710.4	48.54	54.0	3.58	44.96	0.9944	0.0929	-41.38
YLR008C_mRNA	388	604.4	51.46	70.5	1.9	49.56	0.9974	0.0968	-47.66
YLR009W_mRNA	122	434.4	36.11	12.0	1.32	34.79	0.9918	0.0921	-33.47
YLR010C_mRNA	82	431.2	58.77	75.5	3.06	55.71	1.0	0.1644	-52.65
YLR011W_mRNA	60	489.6	60.2	77.5	1.8	58.4	1.0	0.1381	-56.6
YLR012C_mRNA	7	215.3	37.0	7.0	0.86	36.14	1.0	0.1465	-35.29
YLR014C_mRNA	39	681.9	95.18	78.0	2.51	92.67	0.9744	0.1785	-90.15
YLR015W_mRNA	78	687.2	41.82	13.5	1.76	40.06	0.9615	0.0748	-38.31
YLR016C_mRNA	70	593.0	47.4	20.5	2.86	44.54	1.0	0.0855	-41.69
YLR017W_mRNA	262	660.1	50.5	64.0	1.67	48.83	1.0	0.0967	-47.16
YLR018C_mRNA	135	641.1	44.39	20.0	3.44	40.95	0.9926	0.0906	-37.5
YLR019W_mRNA	102	647.1	56.05	72.5	2.43	53.62	1.0	0.1033	-51.19
YLR020C_mRNA	148	720.6	44.78	23.0	2.16	42.63	1.0	0.0862	-40.47
YLR021W_mRNA	194	522.5	44.71	23.0	4.47	40.24	0.9897	0.0876	-35.77
YLR022C_mRNA	284	670.3	41.84	11.5	3.17	38.67	0.9507	0.0651	-35.5
YLR023C_mRNA	230	723.1	56.69	70.0	5.53	51.16	0.9957	0.1201	-45.63
YLR024C_mRNA	43	701.9	88.35	79.0	3.26	85.09	1.0	0.1422	-81.84
YLR025W_mRNA	102	537.5	43.01	13.5	8.42	34.59	0.9902	0.0846	-26.17
YLR026C_mRNA	67	573.5	45.24	19.0	1.13	44.1	1.0	0.1005	-42.97
YLR027C_mRNA	491	728.0	39.84	11.0	1.85	37.99	0.9593	0.0693	-36.13
YLR028C_mRNA	403	661.6	130.69	68.0	89.85	40.85	0.9901	0.2208	49.0
YLR029C_mRNA	8947	624.9	42.07	19.0	1.82	40.24	0.9942	0.0735	-38.42
YLR030W_mRNA	23	757.9	84.61	78.0	4.3	80.3	0.9565	0.122	-76.0
YLR031W_mRNA	18	501.2	59.33	68.5	9.17	50.17	0.9444	0.1184	-41.0
YLR032W_mRNA	57	806.6	47.77	26.0	3.79	43.98	1.0	0.0817	-40.19
YLR033W_mRNA	158	673.4	42.35	11.5	3.39	38.96	0.9937	0.0757	-35.58
YLR034C_mRNA	174	655.0	58.34	71.5	3.11	55.24	0.9828	0.1221	-52.13
YLR035C-A_mRNA	459	908.3	325.23	336.0	2.23	323.0	0.9935	0.387	-320.77
YLR035C_mRNA	26	911.7	79.77	82.0	9.35	70.42	1.0	0.1412	-61.08
YLR036C_mRNA	220	588.9	151.68	94.0	89.99	61.7	0.9955	0.2781	28.29
YLR037C_mRNA	50	530.1	107.36	106.0	16.66	90.7	1.0	0.2377	-74.04
YLR038C_mRNA	1253	511.8	127.48	161.0	1.92	125.56	0.9984	0.2355	-123.64
YLR039C_mRNA	67	864.2	55.42	15.0	3.64	51.78	0.9403	0.0837	-48.13
YLR040C_mRNA	631	611.5	54.41	72.0	3.45	50.96	0.9857	0.1079	-47.5
YLR041W_mRNA	107	495.2	63.69	19.0	16.18	47.51	0.9907	0.1223	-31.34
YLR042C_mRNA	76	471.5	47.2	24.0	1.39	45.8	1.0	0.0998	-44.41
YLR043C_mRNA	1638	439.2	56.36	73.0	5.12	51.24	0.9969	0.1241	-46.12
YLR044C_mRNA	29591	765.9	49.32	65.0	2.86	46.46	0.9952	0.0922	-43.6
YLR045C_mRNA	48	651.8	74.58	53.5	20.21	54.38	0.9792	0.1604	-34.17
YLR046C_mRNA	61	592.1	48.72	71.0	1.34	47.38	1.0	0.0984	-46.03
YLR047C_mRNA	5	597.8	56.4	37.0	13.0	43.4	1.0	0.114	-30.4
YLR048W_mRNA	1478	643.7	54.89	35.0	2.59	52.3	0.9756	0.103	-49.7
YLR049C_mRNA	102	644.7	47.91	24.5	3.22	44.7	0.9804	0.0835	-41.48
YLR050C_mRNA	134	485.4	69.96	81.0	9.65	60.31	0.9925	0.1542	-50.66
YLR051C_mRNA	209	607.3	40.79	12.0	3.0	37.79	0.9569	0.0726	-34.8
YLR052W_mRNA	167	535.3	70.08	74.0	24.55	45.53	0.994	0.1625	-20.98
YLR054C_mRNA	132	682.8	263.61	246.0	4.89	258.72	1.0	0.393	-253.83
YLR055C_mRNA	36	537.5	56.11	15.0	20.22	35.89	0.9722	0.1123	-15.67
YLR056W_mRNA	719	714.1	56.94	68.0	2.74	54.2	0.9986	0.1039	-51.46
YLR057W_mRNA	110	521.8	43.82	16.0	1.36	42.45	0.9909	0.11	-41.09
YLR058C_mRNA	313	749.5	50.6	38.0	2.47	48.13	0.9968	0.0903	-45.66
YLR059C_mRNA	119	671.9	58.64	66.0	3.97	54.67	0.9916	0.1043	-50.71
YLR060W_mRNA	746	766.1	52.32	62.0	4.47	47.85	0.996	0.0981	-43.39
YLR061W_mRNA	3986	453.3	38.87	11.0	2.2	36.67	0.9787	0.0827	-34.47
YLR062C_mRNA	1061	332.7	38.71	11.0	4.78	33.92	0.9661	0.1089	-29.14
YLR063W_mRNA	10	494.7	62.0	74.5	4.0	58.0	1.0	0.1648	-54.0
YLR064W_mRNA	282	763.0	60.63	75.0	2.09	58.54	0.9929	0.0907	-56.45
YLR065C_mRNA	752	556.1	47.04	61.0	2.79	44.25	0.9787	0.089	-41.46
YLR066W_mRNA	474	520.9	44.27	18.0	2.41	41.87	0.9937	0.0913	-39.46
YLR067C_mRNA	47	772.8	49.13	34.0	2.3	46.83	0.9787	0.0899	-44.53
YLR068W_mRNA	21	446.7	66.48	74.0	3.14	63.33	1.0	0.1622	-60.19
YLR069C_mRNA	141	685.5	47.92	24.0	3.19	44.73	0.9858	0.102	-41.54
YLR070C_mRNA	26	479.1	83.73	81.5	1.12	82.62	1.0	0.2023	-81.5
YLR071C_mRNA	88	795.6	46.35	20.5	1.66	44.69	1.0	0.0814	-43.03
YLR072W_mRNA	14	739.9	61.57	61.5	2.29	59.29	1.0	0.1304	-57.0
YLR073C_mRNA	51	526.5	84.35	72.0	10.49	73.86	1.0	0.1635	-63.37
YLR074C_mRNA	156	551.9	73.83	68.5	2.02	71.81	0.9936	0.1347	-69.79
YLR075W_mRNA	18360	648.5	41.63	13.0	2.45	39.18	0.9959	0.0739	-36.74
YLR077W_mRNA	92	681.8	53.1	51.0	1.65	51.45	0.9891	0.103	-49.79
YLR078C_mRNA	298	621.1	57.66	54.0	3.8	53.86	0.9933	0.0997	-50.07
YLR079W_mRNA	40	504.4	36.98	12.0	2.1	34.88	0.925	0.0817	-32.78
YLR080W_mRNA	41	616.3	55.0	43.0	7.56	47.44	1.0	0.115	-39.88
YLR081W_mRNA	16	581.4	147.06	149.0	3.56	143.5	0.9375	0.2921	-139.94
YLR082C_mRNA	80	618.4	51.68	41.0	2.56	49.11	1.0	0.1056	-46.55
YLR083C_mRNA	332	674.1	53.84	67.0	6.09	47.76	0.997	0.1186	-41.67
YLR084C_mRNA	88	829.7	59.58	67.5	7.5	52.08	0.9773	0.1145	-44.58
YLR085C_mRNA	71	646.6	42.18	11.0	4.34	37.85	0.9718	0.083	-33.51
YLR086W_mRNA	53	614.9	82.94	89.0	6.47	76.47	1.0	0.1688	-70.0
YLR087C_mRNA	77	749.5	54.23	69.0	5.44	48.79	0.974	0.105	-43.35
YLR088W_mRNA	118	862.8	66.97	74.0	3.55	63.42	1.0	0.1057	-59.86
YLR089C_mRNA	339	794.7	44.4	16.0	3.53	40.87	0.9853	0.0807	-37.34
YLR090W_mRNA	45	798.0	42.4	28.0	3.24	39.16	1.0	0.0551	-35.91
YLR091W_mRNA	41	609.9	52.59	19.0	9.32	43.27	1.0	0.0813	-33.95
YLR092W_mRNA	47	510.8	61.3	62.0	4.3	57.0	0.9787	0.1293	-52.7
YLR093C_mRNA	272	696.2	51.51	33.0	7.43	44.08	0.9926	0.0923	-36.65
YLR094C_mRNA	53	896.7	50.11	63.0	2.25	47.87	1.0	0.0877	-45.62
YLR095C_mRNA	49	887.0	49.37	71.0	2.08	47.29	1.0	0.0761	-45.2
YLR096W_mRNA	109	814.8	64.63	79.0	3.36	61.28	0.9817	0.112	-57.92
YLR097C_mRNA	111	643.0	42.61	13.0	1.4	41.22	0.964	0.0794	-39.82
YLR098C_mRNA	95	642.9	48.84	41.0	2.38	46.46	0.9895	0.1065	-44.08
YLR099C_mRNA	95	585.7	52.4	27.0	5.4	47.0	0.9895	0.11	-41.6
YLR099W-A_mRNA	178	462.2	42.97	26.5	1.99	40.98	1.0	0.098	-38.98
YLR100W_mRNA	312	810.9	48.81	42.5	3.05	45.76	0.9936	0.0743	-42.71
YLR101C_mRNA	279	757.0	49.66	62.0	2.48	47.19	0.9964	0.0782	-44.71
YLR102C_mRNA	11	575.9	60.45	72.0	1.27	59.18	1.0	0.1264	-57.91
YLR103C_mRNA	56	700.9	52.66	24.0	1.36	51.3	1.0	0.0992	-49.95
YLR104W_mRNA	171	455.2	51.74	33.0	3.64	48.11	1.0	0.1133	-44.47
YLR105C_mRNA	119	603.1	42.62	15.0	7.93	34.69	1.0	0.1068	-26.76
YLR106C_mRNA	535	682.8	53.86	70.0	2.69	51.17	0.9963	0.102	-48.48
YLR107W_mRNA	202	701.7	62.33	38.5	4.51	57.82	0.995	0.1166	-53.3
YLR108C_mRNA	160	649.6	67.63	76.0	12.56	55.07	1.0	0.1424	-42.51
YLR109W_mRNA	11276	498.0	58.11	74.0	3.29	54.82	0.9927	0.1202	-51.53
YLR110C_mRNA	11642	498.8	58.25	74.0	3.22	55.03	0.9934	0.1198	-51.81
YLR112W_mRNA	84	400.8	46.42	19.5	9.79	36.63	0.9762	0.1071	-26.85
YLR113W_mRNA	289	761.1	50.37	32.0	4.14	46.23	1.0	0.0954	-42.09
YLR114C_mRNA	143	502.0	54.68	60.0	5.78	48.9	0.993	0.1299	-43.11
YLR115W_mRNA	91	677.1	52.87	72.0	2.25	50.62	0.989	0.1074	-48.36
YLR116W_mRNA	56	634.5	58.38	72.5	3.93	54.45	1.0	0.1289	-50.52
YLR117C_mRNA	53	802.2	49.25	49.0	4.62	44.62	1.0	0.0749	-40.0
YLR118C_mRNA	170	571.1	47.04	12.0	1.88	45.16	1.0	0.0857	-43.29
YLR119W_mRNA	88	520.2	46.15	10.0	1.56	44.59	0.9886	0.0913	-43.03
YLR120C_mRNA	254	696.6	55.26	72.0	4.04	51.22	0.9882	0.1252	-47.18
YLR120W-A_mRNA	75	323.9	46.43	26.0	7.25	39.17	1.0	0.1327	-31.92
YLR121C_mRNA	201	794.3	67.75	73.0	20.37	47.38	0.9851	0.1207	-27.01
YLR122C_mRNA	13	528.8	296.23	219.0	122.08	174.15	1.0	0.4657	-52.08
YLR123C_mRNA	11	830.5	327.64	180.0	1.27	326.36	1.0	0.3592	-325.09
YLR125W_mRNA	27	790.6	100.56	73.0	15.59	84.96	1.0	0.1217	-69.37
YLR126C_mRNA	32	542.0	35.62	12.0	2.56	33.06	1.0	0.0791	-30.5
YLR127C_mRNA	81	813.3	51.35	66.0	2.0	49.35	1.0	0.0847	-47.35
YLR128W_mRNA	27	819.3	59.85	45.0	2.22	57.63	1.0	0.0806	-55.41
YLR129W_mRNA	253	662.9	49.91	33.0	4.07	45.83	0.9802	0.0902	-41.76
YLR130C_mRNA	249	654.1	55.43	69.0	2.85	52.57	0.9759	0.1106	-49.72
YLR131C_mRNA	25	630.2	40.64	12.0	9.8	30.84	0.96	0.1207	-21.04
YLR132C_mRNA	56	711.2	57.27	69.0	2.61	54.66	0.9821	0.1152	-52.05
YLR133W_mRNA	80	792.3	55.19	59.5	5.86	49.32	0.9875	0.0908	-43.46
YLR134W_mRNA	66	644.3	57.36	70.5	6.8	50.56	1.0	0.1145	-43.76
YLR135W_mRNA	42	691.8	55.71	71.0	2.67	53.05	0.9762	0.1079	-50.38
YLR136C_mRNA	21	470.0	53.14	31.0	10.1	43.05	1.0	0.1184	-32.95
YLR137W_mRNA	32	615.1	56.22	71.0	3.0	53.22	0.9688	0.1187	-50.22
YLR138W_mRNA	88	545.2	43.25	16.0	3.09	40.16	1.0	0.098	-37.07
YLR139C_mRNA	22	789.2	34.86	9.0	5.09	29.77	1.0	0.0469	-24.68
YLR140W_mRNA	9	378.7	110.89	129.0	63.11	47.78	1.0	0.3	15.33
YLR141W_mRNA	49	581.3	54.16	65.0	8.98	45.18	1.0	0.1006	-36.2
YLR142W_mRNA	113	735.3	129.16	144.0	2.15	127.01	1.0	0.2443	-124.86
YLR143W_mRNA	90	974.9	61.08	69.5	5.86	55.22	0.9889	0.108	-49.37
YLR144C_mRNA	107	788.2	63.79	76.0	2.61	61.18	1.0	0.1148	-58.57
YLR145W_mRNA	37	550.8	42.76	8.0	0.54	42.22	0.973	0.0814	-41.68
YLR146C_mRNA	213	567.7	54.53	68.0	2.54	51.98	0.9953	0.1144	-49.44
YLR146W-A_mRNA	319	291.2	52.42	65.0	6.39	46.03	1.0	0.1695	-39.64
YLR147C_mRNA	160	409.5	38.53	11.0	2.47	36.06	0.9938	0.0916	-33.59
YLR148W_mRNA	123	872.3	52.1	67.0	5.5	46.6	0.9675	0.0804	-41.11
YLR149C-A_mRNA	8	313.1	2.38	0.0	2.25	0.12	0.375	0.0099	2.12
YLR149C_mRNA	42	656.3	50.93	26.0	3.24	47.69	1.0	0.1161	-44.45
YLR150W_mRNA	5197	612.0	51.25	66.0	2.2	49.06	0.9921	0.1006	-46.86
YLR151C_mRNA	196	231.4	48.44	65.0	3.05	45.39	1.0	0.2093	-42.34
YLR152C_mRNA	104	551.4	66.94	77.0	11.62	55.32	1.0	0.1682	-43.69
YLR153C_mRNA	1305	747.1	49.17	34.0	4.08	45.09	0.9939	0.0958	-41.01
YLR154C-G_mRNA	466	780.6	644.74	583.5	341.93	302.8	1.0	0.7702	39.13
YLR154C-H_mRNA	723	199.0	62.61	17.0	6.98	55.63	0.9959	0.2342	-48.65
YLR154C_mRNA	51	438.3	47.82	20.0	2.63	45.2	1.0	0.1132	-42.57
YLR154W-A_mRNA	14483	831.3	236.07	87.0	186.52	49.55	0.9986	0.2007	136.97
YLR154W-B_mRNA	205	693.2	549.48	492.0	59.08	490.4	1.0	0.7245	-431.33
YLR154W-C_mRNA	88	213.3	27.74	7.0	3.07	24.67	0.9205	0.1155	-21.6
YLR154W-E_mRNA	14204	606.8	196.55	72.0	141.95	54.6	0.9798	0.1983	87.35
YLR154W-F_mRNA	6927	286.8	43.03	20.0	2.84	40.19	0.9945	0.1454	-37.35
YLR155C_mRNA	342	499.4	72.98	74.5	5.87	67.1	1.0	0.1481	-61.23
YLR156C-A_mRNA	113	151.2	49.9	15.0	4.16	45.74	1.0	0.2516	-41.58
YLR157C-B_mRNA	1963	1311.8	317.42	334.0	2.37	315.05	0.9908	0.2469	-312.68
YLR157C-C_mRNA	116	135.6	34.93	12.5	3.2	31.73	1.0	0.2109	-28.53
YLR157C_mRNA	346	504.3	86.19	78.0	8.77	77.42	1.0	0.1603	-68.65
YLR158C_mRNA	147	551.8	57.65	52.0	7.16	50.49	0.9932	0.1073	-43.33
YLR159C-A_mRNA	107	141.6	39.32	12.0	3.35	35.97	1.0	0.2115	-32.63
YLR160C_mRNA	345	530.2	86.57	79.0	4.53	82.03	0.9942	0.1527	-77.5
YLR162W-A_mRNA	60	378.0	43.35	17.5	4.23	39.12	0.95	0.126	-34.88
YLR162W_mRNA	77	302.2	59.58	64.0	5.3	54.29	0.974	0.2326	-48.99
YLR163C_mRNA	127	706.9	200.69	85.0	158.06	42.63	0.9843	0.3102	115.43
YLR164W_mRNA	30	450.6	74.77	71.5	4.3	70.47	1.0	0.1718	-66.17
YLR165C_mRNA	84	563.5	51.51	70.0	3.6	47.92	1.0	0.1049	-44.32
YLR166C_mRNA	172	1102.7	62.29	75.0	3.4	58.89	0.9942	0.0918	-55.49
YLR167W_mRNA	38160	493.1	39.29	13.0	2.08	37.21	0.9863	0.0843	-35.12
YLR168C_mRNA	245	596.6	47.56	31.0	4.96	42.6	0.9878	0.0956	-37.64
YLR170C_mRNA	32	642.4	53.44	68.5	1.19	52.25	0.9688	0.1022	-51.06
YLR171W_mRNA	101	501.8	46.88	62.0	2.53	44.35	0.9406	0.094	-41.81
YLR172C_mRNA	205	763.6	39.25	10.0	1.97	37.28	0.9415	0.0592	-35.32
YLR173W_mRNA	39	981.8	108.87	10.0	1.41	107.46	0.9744	0.0842	-106.05
YLR174W_mRNA	29	477.9	67.62	71.0	6.41	61.21	1.0	0.1602	-54.79
YLR175W_mRNA	228	502.6	36.16	12.0	1.82	34.35	0.9693	0.0902	-32.53
YLR176C_mRNA	68	604.4	44.81	14.0	1.25	43.56	1.0	0.0887	-42.31
YLR177W_mRNA	121	740.3	61.07	52.0	6.25	54.83	0.9917	0.1123	-48.58
YLR178C_mRNA	192	483.9	56.15	38.0	3.22	52.93	0.9948	0.1317	-49.7
YLR179C_mRNA	307	622.1	47.28	20.0	1.99	45.29	0.9935	0.0841	-43.3
YLR180W_mRNA	771	843.9	44.59	18.0	2.76	41.83	0.9805	0.073	-39.07
YLR181C_mRNA	93	602.8	41.86	13.0	1.28	40.58	0.9785	0.0799	-39.3
YLR182W_mRNA	103	642.7	53.85	65.0	2.12	51.74	1.0	0.0918	-49.62
YLR183C_mRNA	124	771.0	40.44	15.5	2.05	38.4	0.9677	0.07	-36.35
YLR185W_mRNA	6298	369.1	42.46	14.0	3.37	39.09	0.9614	0.1079	-35.71
YLR186W_mRNA	392	539.3	45.79	34.0	1.76	44.04	0.9949	0.1028	-42.28
YLR187W_mRNA	25	670.8	54.6	12.0	2.64	51.96	0.92	0.0895	-49.32
YLR188W_mRNA	84	847.9	49.14	18.0	1.9	47.24	1.0	0.08	-45.33
YLR189C_mRNA	81	781.9	48.17	24.0	2.15	46.02	0.9877	0.0884	-43.88
YLR190W_mRNA	127	716.0	58.36	69.0	9.08	49.28	1.0	0.1112	-40.2
YLR191W_mRNA	102	579.3	36.22	8.0	1.31	34.9	0.9804	0.0775	-33.59
YLR192C_mRNA	372	611.1	46.64	22.0	2.58	44.06	0.9973	0.0992	-41.48
YLR193C_mRNA	116	488.7	51.47	33.0	5.48	45.99	1.0	0.1248	-40.51
YLR194C_mRNA	924	586.1	59.55	73.0	4.15	55.41	0.9989	0.1208	-51.26
YLR195C_mRNA	354	843.8	48.78	19.5	1.89	46.89	0.9944	0.0702	-45.0
YLR196W_mRNA	257	645.5	42.47	15.0	1.93	40.54	0.9728	0.0859	-38.61
YLR197W_mRNA	268	653.0	36.28	10.0	4.59	31.69	0.9291	0.0798	-27.09
YLR198C_mRNA	449	414.3	34.9	9.0	1.83	33.07	0.9755	0.0936	-31.24
YLR199C_mRNA	95	568.3	50.18	67.0	2.04	48.14	1.0	0.1018	-46.09
YLR200W_mRNA	199	478.8	40.6	12.0	2.96	37.64	1.0	0.086	-34.68
YLR201C_mRNA	84	481.3	42.8	18.5	1.68	41.12	1.0	0.0991	-39.44
YLR202C_mRNA	75	627.9	66.44	78.0	1.35	65.09	1.0	0.1175	-63.75
YLR203C_mRNA	122	653.9	47.34	14.0	5.52	41.82	0.9836	0.103	-36.3
YLR204W_mRNA	58	412.6	43.34	19.5	4.14	39.21	0.9828	0.1008	-35.07
YLR205C_mRNA	78	534.5	67.74	75.0	9.68	58.06	1.0	0.1489	-48.38
YLR206W_mRNA	143	639.6	64.88	68.0	10.08	54.8	1.0	0.1351	-44.73
YLR207W_mRNA	47	589.6	45.64	8.0	6.47	39.17	1.0	0.0946	-32.7
YLR208W_mRNA	352	706.3	47.71	65.0	1.89	45.82	0.9886	0.0874	-43.93
YLR209C_mRNA	95	693.4	53.0	70.0	1.47	51.53	1.0	0.0947	-50.05
YLR210W_mRNA	46	644.9	48.3	62.5	2.3	46.0	1.0	0.0916	-43.7
YLR211C_mRNA	60	735.0	73.72	43.0	3.08	70.63	1.0	0.1115	-67.55
YLR212C_mRNA	38	808.0	47.97	24.5	1.92	46.05	1.0	0.0783	-44.13
YLR213C_mRNA	31	565.9	66.71	66.0	14.42	52.29	0.9677	0.1476	-37.87
YLR214W_mRNA	243	825.5	51.67	34.0	6.93	44.74	0.9835	0.0817	-37.81
YLR215C_mRNA	62	650.5	37.52	10.5	0.9	36.61	0.9839	0.0692	-35.71
YLR216C_mRNA	1029	709.4	49.81	66.0	2.12	47.69	0.9854	0.0862	-45.56
YLR217W_mRNA	1485	686.3	48.92	55.0	1.66	47.26	0.9899	0.0872	-45.6
YLR218C_mRNA	20	341.2	48.85	18.5	0.8	48.05	0.95	0.1288	-47.25
YLR219W_mRNA	84	717.5	54.83	68.0	2.7	52.13	0.9643	0.1207	-49.43
YLR220W_mRNA	211	730.8	47.19	21.0	2.68	44.51	1.0	0.0855	-41.83
YLR221C_mRNA	516	650.5	47.82	17.5	2.45	45.36	0.9942	0.0798	-42.91
YLR222C-A_mRNA	36	461.6	48.0	65.5	3.58	44.42	1.0	0.1334	-40.83
YLR222C_mRNA	320	651.0	44.37	14.5	1.96	42.41	0.9781	0.0791	-40.46
YLR223C_mRNA	37	701.9	57.16	20.0	6.24	50.92	1.0	0.1051	-44.68
YLR224W_mRNA	120	740.2	57.98	69.5	2.88	55.1	1.0	0.113	-52.22
YLR225C_mRNA	408	829.3	49.21	27.5	2.24	46.97	0.9926	0.0803	-44.73
YLR226W_mRNA	98	699.5	35.71	11.0	1.85	33.87	1.0	0.0675	-32.02
YLR227C_mRNA	169	552.0	50.44	66.0	2.51	47.92	0.9941	0.1024	-45.41
YLR227W-B_mRNA	380	1308.2	275.09	321.5	2.36	272.73	0.9816	0.198	-270.37
YLR228C_mRNA	95	628.9	60.2	22.0	3.71	56.49	1.0	0.1058	-52.79
YLR229C_mRNA	346	616.1	46.44	22.0	2.56	43.88	0.9942	0.0847	-41.33
YLR230W_mRNA	203	620.2	52.93	69.0	3.18	49.75	0.9951	0.1008	-46.57
YLR231C_mRNA	46	765.1	65.8	76.5	5.43	60.37	0.9783	0.1195	-54.93
YLR233C_mRNA	28	689.6	68.43	73.0	15.82	52.61	1.0	0.1218	-36.79
YLR234W_mRNA	11	463.3	56.55	71.0	3.55	53.0	1.0	0.1377	-49.45
YLR237W_mRNA	87	632.2	99.33	79.0	58.51	40.83	0.9885	0.2593	17.68
YLR238W_mRNA	33	587.2	37.3	11.0	1.12	36.18	1.0	0.0817	-35.06
YLR239C_mRNA	68	726.6	55.79	31.5	10.1	45.69	1.0	0.083	-35.59
YLR240W_mRNA	78	614.1	58.38	74.5	1.68	56.71	0.9744	0.1162	-55.03
YLR241W_mRNA	130	836.1	52.91	67.5	3.69	49.22	0.9923	0.0961	-45.52
YLR242C_mRNA	82	607.3	50.4	63.5	1.71	48.7	0.9634	0.0997	-46.99
YLR243W_mRNA	169	637.4	44.71	20.0	2.92	41.79	0.9941	0.0808	-38.86
YLR244C_mRNA	349	728.3	53.46	50.0	3.01	50.45	0.9943	0.0994	-47.44
YLR245C_mRNA	8	501.0	58.12	61.5	2.75	55.38	1.0	0.1169	-52.62
YLR246W_mRNA	65	574.6	56.62	71.0	3.89	52.72	1.0	0.127	-48.83
YLR247C_mRNA	76	449.9	84.8	74.0	47.05	37.75	0.9868	0.2482	9.3
YLR248W_mRNA	187	705.9	49.98	57.0	2.53	47.45	0.9947	0.1105	-44.91
YLR249W_mRNA	4094	577.5	33.77	9.0	2.25	31.52	0.9819	0.0788	-29.27
YLR250W_mRNA	523	669.9	44.69	14.0	4.5	40.19	0.9981	0.07	-35.68
YLR251W_mRNA	122	679.3	81.76	73.0	27.07	54.69	1.0	0.1245	-27.61
YLR252W_mRNA	37	825.9	78.54	86.0	18.73	59.81	1.0	0.0973	-41.08
YLR253W_mRNA	73	612.5	52.53	72.0	2.89	49.64	1.0	0.1273	-46.75
YLR254C_mRNA	120	511.0	45.2	22.0	1.79	43.41	0.9917	0.0938	-41.62
YLR256W_mRNA	282	509.1	137.9	101.0	37.91	99.99	0.9858	0.3075	-62.08
YLR257W_mRNA	869	647.9	48.27	14.0	7.41	40.86	0.9896	0.0976	-33.45
YLR258W_mRNA	122	684.3	47.4	16.0	2.45	44.95	0.9426	0.0915	-42.5
YLR259C_mRNA	1836	664.9	48.03	30.5	2.86	45.18	0.9907	0.0927	-42.32
YLR260W_mRNA	93	763.3	51.3	28.0	9.23	42.08	1.0	0.0958	-32.85
YLR261C_mRNA	290	711.2	53.14	65.0	2.47	50.67	0.9966	0.0815	-48.21
YLR262C-A_mRNA	3742	347.4	52.22	23.0	2.25	49.97	0.9995	0.1367	-47.72
YLR262C_mRNA	127	721.7	51.42	65.0	2.19	49.23	0.9764	0.0774	-47.04
YLR263W_mRNA	40	388.3	58.3	55.5	14.82	43.48	0.925	0.1683	-28.65
YLR264W_mRNA	3766	571.1	52.64	67.0	2.89	49.75	0.9934	0.1095	-46.85
YLR265C_mRNA	104	600.4	69.06	61.0	21.41	47.64	0.9904	0.1171	-26.23
YLR266C_mRNA	90	765.5	47.46	35.5	2.83	44.62	1.0	0.0785	-41.79
YLR267W_mRNA	31	728.8	59.84	68.0	6.77	53.06	1.0	0.129	-46.29
YLR268W_mRNA	143	722.1	41.32	12.0	2.41	38.92	1.0	0.0607	-36.51
YLR269C_mRNA	34	375.8	40.74	15.5	2.09	38.65	1.0	0.1147	-36.56
YLR270W_mRNA	139	618.8	45.91	24.0	4.28	41.63	0.9856	0.0957	-37.35
YLR271W_mRNA	143	520.4	269.48	255.0	130.62	138.86	1.0	0.5654	-8.24
