transcript	n_reads	mean_read_length	mean_clip_total	median_clip_total	mean_clip_5p	mean_clip_3p	frac_clipped	mean_clip_frac	asymmetry
YKL006C-A	452	578.4	62.8	72.0	15.76	47.05	0.9978	0.1225	-31.29
YKL006W	4646	495.3	151.62	149.0	105.7	45.92	0.9963	0.2859	59.78
YKL007W	429	622.4	57.34	67.0	17.04	40.3	1.0	0.1098	-23.25
YKL008C	718	636.6	54.44	68.0	10.21	44.23	0.9889	0.1023	-34.02
YKL009W	1047	686.2	49.14	44.0	2.71	46.43	0.9971	0.0808	-43.72
YKL010C	137	854.3	74.53	77.0	2.44	72.09	0.9635	0.1073	-69.65
YKL011C	167	585.8	45.66	23.0	2.26	43.4	0.982	0.0909	-41.13
YKL012W	343	611.4	52.42	63.0	4.09	48.32	0.9913	0.0879	-44.23
YKL013C	307	594.2	46.7	60.0	2.01	44.7	0.987	0.0884	-42.69
YKL014C	352	767.8	50.14	46.5	6.51	43.64	0.9915	0.0895	-37.13
YKL015W	192	731.2	52.42	68.5	2.67	49.76	0.9844	0.0941	-47.09
YKL016C	187	565.3	46.86	16.0	1.99	44.87	0.9947	0.0813	-42.88
YKL017C	251	599.1	46.88	23.0	2.39	44.49	0.992	0.0897	-42.1
YKL018C-A	72	501.4	53.12	55.0	6.03	47.1	1.0	0.1241	-41.07
YKL018W	124	578.1	45.08	20.0	1.78	43.3	1.0	0.1055	-41.52
YKL019W	121	732.5	46.27	17.0	2.2	44.07	0.9917	0.0767	-41.88
YKL020C	80	862.1	56.46	73.0	2.62	53.84	0.9875	0.1025	-51.21
YKL021C	106	627.1	44.36	17.5	2.08	42.27	1.0	0.092	-40.19
YKL022C	68	687.7	48.87	12.0	0.97	47.9	0.9853	0.0872	-46.93
YKL023C-A	146	689.0	44.41	15.0	1.7	42.71	0.9932	0.0746	-41.01
YKL023W	43	479.9	36.12	11.0	4.84	31.28	0.9535	0.0886	-26.44
YKL024C	143	641.3	44.45	14.0	3.1	41.35	0.972	0.0754	-38.25
YKL025C	163	731.3	54.16	53.0	15.16	39.0	0.9877	0.0853	-23.84
YKL026C	133	486.9	40.55	16.0	2.49	38.06	0.985	0.093	-35.57
YKL027W	230	677.8	51.68	64.0	4.0	47.69	0.9957	0.1008	-43.69
YKL028W	52	509.6	54.38	72.0	3.1	51.29	1.0	0.1247	-48.19
YKL029C	176	1056.5	59.05	71.0	6.15	52.9	0.9659	0.0729	-46.76
YKL030W	111	671.2	48.44	59.0	4.05	44.4	0.955	0.0888	-40.35
YKL031W	87	453.7	51.23	53.0	3.07	48.16	0.954	0.1126	-45.09
YKL032C	141	632.0	56.18	64.0	4.4	51.79	0.9858	0.1255	-47.39
YKL033W	582	664.7	51.52	43.0	7.3	44.23	1.0	0.0858	-36.93
YKL033W-A	597	646.3	50.39	59.0	2.92	47.47	0.9966	0.0848	-44.55
YKL034W	260	457.9	53.8	69.5	3.57	50.24	0.9808	0.1332	-46.67
YKL035W	507	998.4	54.69	68.0	5.12	49.57	0.9803	0.0759	-44.45
YKL036C	16	392.8	35.0	8.0	7.12	27.88	0.9375	0.0757	-20.75
YKL037W	24	386.5	34.71	13.0	4.0	30.71	1.0	0.1026	-26.71
YKL038W	52	696.0	55.63	73.5	3.19	52.44	0.9808	0.1201	-49.25
YKL039W	234	893.0	50.22	57.0	2.94	47.28	0.9786	0.079	-44.34
YKL040C	298	797.5	43.94	15.0	1.18	42.75	0.9664	0.0626	-41.57
YKL041W	168	604.6	43.53	17.0	7.92	35.61	0.994	0.0745	-27.68
YKL042W	63	527.1	46.71	55.0	2.29	44.43	0.9841	0.1189	-42.14
YKL043W	103	710.4	44.74	16.0	2.12	42.62	0.9806	0.0782	-40.5
YKL045W	139	750.9	41.32	14.0	1.38	39.94	0.964	0.0727	-38.55
YKL046C	264	942.9	50.26	50.0	2.66	47.6	0.9924	0.0716	-44.94
YKL047W	194	676.9	50.12	66.5	2.64	47.48	0.9948	0.0975	-44.85
YKL048C	32	563.2	48.53	61.0	1.31	47.22	0.9688	0.1205	-45.91
YKL049C	67	596.3	36.54	12.0	1.36	35.18	1.0	0.0744	-33.82
YKL050C	88	456.3	49.61	67.0	1.88	47.74	1.0	0.1165	-45.86
YKL051W	155	656.7	50.56	68.0	2.86	47.7	0.9742	0.1035	-44.83
YKL052C	182	431.4	49.45	68.0	2.64	46.81	1.0	0.1161	-44.17
YKL053C-A	164	417.8	53.98	75.5	2.38	51.59	0.9817	0.133	-49.21
YKL053W	191	448.5	54.34	73.0	3.44	50.9	0.9948	0.1238	-47.46
YKL054C	519	761.8	59.44	75.0	4.48	54.96	0.9961	0.1078	-50.47
YKL055C	7360	668.3	90.15	96.0	1.38	88.77	0.9973	0.1311	-87.39
YKL056C	8489	615.1	54.26	74.0	2.06	52.21	0.9949	0.0896	-50.15
YKL057C	8904	623.9	54.69	73.0	2.4	52.29	0.9949	0.0897	-49.88
YKL058W	318	532.8	45.86	19.0	3.95	41.91	0.9906	0.0888	-37.97
YKL059C	93	398.9	40.19	15.0	3.11	37.09	0.9462	0.1148	-33.98
YKL060C	18247	788.6	41.98	14.0	2.67	39.32	0.9788	0.0659	-36.65
YKL061W	9108	447.9	39.13	13.0	2.94	36.19	0.9802	0.0928	-33.25
YKL062W	140	998.4	55.91	74.0	2.6	53.31	0.9857	0.0778	-50.71
YKL063C	177	549.1	51.82	65.0	3.68	48.15	1.0	0.1061	-44.47
YKL064W	199	714.3	48.98	44.0	2.72	46.26	0.995	0.0908	-43.53
YKL065C	496	646.8	52.74	67.0	2.8	49.94	1.0	0.0845	-47.14
YKL065W-A	592	605.2	55.18	71.0	4.3	50.88	0.9966	0.0973	-46.59
YKL066W	529	575.2	49.19	26.0	4.59	44.6	0.9849	0.0945	-40.02
YKL067W	549	615.2	49.36	13.0	7.36	42.0	0.9872	0.0841	-34.65
YKL068W	277	641.4	47.88	45.0	2.72	45.16	0.9964	0.095	-42.44
YKL068W-A	177	518.6	40.71	18.0	1.98	38.73	0.9944	0.0792	-36.75
YKL069W	89	508.0	44.7	19.0	3.74	40.96	0.9663	0.0931	-37.21
YKL070W	35	581.7	42.66	16.0	2.17	40.49	1.0	0.0808	-38.31
YKL071W	97	771.4	150.68	65.0	27.03	123.65	1.0	0.1644	-96.62
YKL072W	144	519.5	40.99	16.0	2.28	38.71	1.0	0.102	-36.42
YKL073W	227	922.4	52.63	68.0	2.29	50.35	0.9912	0.0844	-48.06
YKL074C	94	927.9	48.76	71.5	2.17	46.59	0.9894	0.0737	-44.41
YKL075C	170	502.6	44.34	50.5	2.42	41.92	0.9882	0.0999	-39.5
YKL076C	136	535.6	45.56	35.5	3.27	42.29	1.0	0.0962	-39.01
YKL077W	279	845.6	44.24	15.0	2.06	42.18	0.9785	0.0743	-40.11
YKL078W	95	633.3	40.27	13.0	2.74	37.54	0.9684	0.0833	-34.8
YKL079W	397	703.8	45.42	22.0	4.07	41.35	0.9899	0.1	-37.28
YKL080W	1325	569.9	49.65	64.0	3.04	46.6	0.9902	0.1122	-43.56
YKL081W	2169	844.7	94.86	79.0	45.86	49.0	0.9912	0.1138	-3.14
YKL082C	73	462.1	59.63	25.0	15.86	43.77	1.0	0.1316	-27.9
YKL083W	51	408.1	49.84	34.0	6.04	43.8	1.0	0.1307	-37.76
YKL084W	74	474.1	36.55	13.0	2.07	34.49	1.0	0.0879	-32.42
YKL085W	209	956.4	58.19	75.0	2.12	56.06	0.9952	0.0768	-53.94
YKL086W	16	399.8	63.38	73.5	0.75	62.62	1.0	0.1324	-61.88
YKL087C	106	508.5	40.2	10.0	1.52	38.68	0.9717	0.0982	-37.16
YKL088W	114	596.7	38.79	11.0	1.89	36.89	0.9386	0.08	-35.0
YKL089W	60	675.5	46.7	27.0	0.72	45.98	0.95	0.0789	-45.27
YKL090W	83	586.2	49.64	72.0	1.28	48.36	0.9639	0.0988	-47.08
YKL091C	101	758.4	47.23	26.0	3.53	43.69	0.9802	0.0704	-40.16
YKL092C	102	718.7	41.7	15.0	2.04	39.66	0.9804	0.0794	-37.62
YKL093W	130	517.0	50.87	30.5	6.83	44.04	0.9846	0.1082	-37.21
YKL094W	287	789.7	50.27	68.0	2.87	47.4	0.9965	0.0799	-44.52
YKL095W	120	427.8	52.42	62.0	8.43	44.0	0.9917	0.1351	-35.58
YKL096C-B	2792	454.6	60.68	76.0	3.99	56.69	0.9986	0.1336	-52.7
YKL096W	455	754.6	56.72	74.0	3.62	53.11	0.9912	0.0786	-49.49
YKL096W-A	3019	459.1	60.22	76.0	4.14	56.08	0.9983	0.1301	-51.93
YKL097C	2726	454.4	60.62	77.0	3.95	56.67	0.9971	0.1335	-52.71
YKL098W	76	817.0	62.84	71.5	2.72	60.12	1.0	0.0903	-57.39
YKL099C	183	668.2	40.08	13.0	2.37	37.72	1.0	0.0664	-35.35
YKL100C	235	766.2	48.18	52.0	5.06	43.12	0.9957	0.0811	-38.06
YKL100W-A	63	547.0	47.43	37.0	2.25	45.17	1.0	0.1063	-42.92
YKL101W	178	926.7	48.56	32.0	3.19	45.37	0.9888	0.0707	-42.17
YKL102C	15	449.3	48.87	22.0	9.2	39.67	1.0	0.1153	-30.47
YKL103C	162	928.5	55.79	74.0	2.19	53.6	0.9753	0.0848	-51.42
YKL104C	462	1137.4	51.22	69.5	2.05	49.17	0.9913	0.073	-47.12
YKL104W-A	30	477.7	57.43	76.5	2.17	55.27	0.9	0.1605	-53.1
YKL105C	203	482.0	51.8	67.0	3.3	48.51	0.9901	0.1342	-45.21
YKL106C-A	8	475.9	29.25	15.0	1.25	28.0	1.0	0.0524	-26.75
YKL106W	100	781.1	45.45	16.0	1.58	43.87	0.98	0.0676	-42.29
YKL107W	17	433.5	42.18	13.0	0.41	41.76	1.0	0.1053	-41.35
YKL108W	167	507.0	57.35	74.0	2.13	55.22	0.994	0.1228	-53.1
YKL109W	295	797.6	56.35	73.0	3.8	52.55	0.9966	0.0949	-48.74
YKL110C	168	639.2	37.77	9.0	3.22	34.55	0.9821	0.0704	-31.33
YKL111C	52	493.4	47.67	25.5	7.29	40.38	0.9423	0.1017	-33.1
YKL112W	64	689.2	48.12	39.5	6.61	41.52	0.9844	0.0882	-34.91
YKL113C	36	754.8	40.94	15.0	2.31	38.64	0.9722	0.0627	-36.33
YKL114C	56	681.6	36.54	12.5	2.46	34.07	1.0	0.0701	-31.61
YKL115C	25	537.0	27.04	9.0	1.52	25.52	1.0	0.052	-24.0
YKL116C	303	541.0	45.2	18.0	8.67	36.52	0.9901	0.0963	-27.85
YKL117W	381	621.1	43.97	15.0	1.76	42.21	0.9685	0.0781	-40.45
YKL118W	176	429.2	44.91	20.5	2.41	42.5	0.9943	0.1239	-40.09
YKL119C	396	564.9	52.0	66.0	3.74	48.26	0.9949	0.1033	-44.52
YKL120W	908	908.4	52.59	68.0	4.05	48.54	0.9978	0.0703	-44.5
YKL121W	57	746.7	56.26	44.0	13.11	43.16	1.0	0.1002	-30.05
YKL122C	237	531.8	38.08	9.0	1.22	36.87	0.962	0.0707	-35.65
YKL123W	241	522.6	40.6	13.0	1.72	38.88	0.9917	0.0817	-37.16
YKL124W	252	537.4	45.08	28.5	1.47	43.61	0.9802	0.0926	-42.14
YKL125W	145	613.4	43.51	16.0	2.43	41.08	0.9931	0.0824	-38.66
YKL126W	188	812.7	46.08	15.5	2.51	43.57	1.0	0.0849	-41.07
YKL127W	233	772.6	63.58	72.0	12.7	50.88	0.9957	0.1339	-38.17
YKL128C	405	760.4	58.29	65.0	4.53	53.76	0.9901	0.0875	-49.22
YKL129C	123	502.5	60.82	72.0	4.71	56.11	1.0	0.1355	-51.41
YKL130C	80	599.6	55.29	73.5	1.61	53.68	1.0	0.1088	-52.06
YKL131W	49	611.9	62.2	60.0	12.37	49.84	0.9796	0.1037	-37.47
YKL132C	56	606.3	50.64	14.0	8.89	41.75	1.0	0.0892	-32.86
YKL133C	39	633.1	48.49	21.0	13.54	34.95	1.0	0.0862	-21.41
YKL134C	77	741.3	45.49	23.0	2.56	42.94	0.987	0.0794	-40.38
YKL135C	162	705.0	47.34	19.0	2.09	45.25	0.9938	0.0842	-43.17
YKL136W	127	570.1	56.63	74.0	4.2	52.43	0.9843	0.1061	-48.22
YKL137W	153	485.8	49.29	23.0	6.3	42.99	0.9869	0.1036	-36.69
YKL138C	173	476.5	51.0	67.0	2.66	48.34	1.0	0.1139	-45.68
YKL138C-A	124	492.8	45.31	17.5	2.81	42.49	1.0	0.0954	-39.68
YKL139W	151	544.4	48.7	50.0	1.77	46.93	0.9934	0.108	-45.17
YKL140W	142	736.8	51.45	67.5	4.08	47.37	1.0	0.0986	-43.3
YKL141W	303	561.3	48.28	25.0	3.24	45.05	1.0	0.0917	-41.81
YKL142W	242	588.2	42.91	15.0	2.16	40.76	0.9917	0.0877	-38.6
YKL143W	116	636.2	66.17	68.0	1.45	64.72	0.9914	0.1108	-63.28
YKL144C	175	509.7	41.57	14.0	1.79	39.78	0.9943	0.0884	-37.99
YKL145W	264	724.9	49.27	26.0	2.46	46.81	0.9811	0.0842	-44.36
YKL145W-A	163	759.2	50.16	22.0	2.83	47.33	1.0	0.0865	-44.49
YKL146W	78	920.1	50.24	66.0	3.18	47.06	1.0	0.0789	-43.88
YKL148C	66	1255.6	57.74	76.0	2.58	55.17	1.0	0.0698	-52.59
YKL149C	241	561.5	62.03	74.0	17.43	44.6	0.9793	0.1178	-27.17
YKL150W	435	741.6	49.56	28.0	2.72	46.83	0.9885	0.0794	-44.11
YKL151C	135	477.0	47.92	30.0	1.89	46.03	0.9704	0.1126	-44.14
YKL152C	7535	694.9	43.71	15.0	2.43	41.28	0.9972	0.0739	-38.85
YKL153W	7458	696.9	45.48	17.0	2.72	42.76	0.9983	0.076	-40.05
YKL154W	204	633.2	53.1	65.5	2.26	50.83	1.0	0.0946	-48.57
YKL155C	1585	480.2	56.0	65.0	9.99	46.01	0.9981	0.1167	-36.02
YKL156C-A	1733	459.7	53.63	46.0	10.02	43.61	0.9971	0.1143	-33.59
YKL156W	1688	458.1	53.17	44.0	10.03	43.13	0.997	0.1156	-33.1
YKL157W	201	1031.3	51.24	44.0	3.91	47.33	0.9403	0.0708	-43.42
YKL159C	76	492.9	53.45	65.5	2.99	50.46	0.9868	0.1288	-47.47
YKL160W	128	573.6	132.98	76.5	80.72	52.26	0.9844	0.171	28.46
YKL161C	88	813.1	147.44	73.5	12.55	134.9	1.0	0.1758	-122.35
YKL162C	39	529.1	56.56	73.0	2.41	54.15	1.0	0.1487	-51.74
YKL162C-A	42	583.3	56.95	70.0	13.83	43.12	1.0	0.1036	-29.29
YKL163W	125	666.5	57.03	70.0	3.73	53.3	0.984	0.1079	-49.58
YKL164C	428	678.5	57.11	73.0	3.49	53.62	0.9813	0.1139	-50.13
YKL165C	220	643.7	48.4	60.5	3.07	45.33	0.9909	0.1042	-42.26
YKL165C-A	29	547.8	102.14	68.0	45.1	57.03	1.0	0.1512	-11.93
YKL166C	116	634.6	41.47	12.5	2.22	39.24	0.9914	0.0787	-37.02
YKL167C	74	449.3	36.27	12.0	2.74	33.53	0.973	0.0846	-30.78
YKL168C	150	567.6	37.91	15.0	1.66	36.25	0.98	0.0763	-34.59
YKL169C	88	508.4	38.22	10.0	3.81	34.41	1.0	0.0763	-30.6
YKL170W	76	496.9	37.58	12.0	3.14	34.43	1.0	0.0835	-31.29
YKL171W	168	485.6	35.38	11.0	2.28	33.1	0.9881	0.0784	-30.82
YKL172W	177	585.7	37.75	11.0	1.4	36.35	0.9887	0.0744	-34.95
YKL173W	66	664.4	41.21	23.5	3.71	37.5	0.9545	0.0855	-33.79
YKL174C	124	722.6	51.02	69.0	2.92	48.1	1.0	0.112	-45.19
YKL175W	133	771.8	46.25	65.0	2.7	43.55	1.0	0.0857	-40.85
YKL176C	161	725.2	48.32	30.0	2.22	46.09	1.0	0.0915	-43.87
YKL177W	102	458.8	49.26	47.0	3.25	46.01	0.9804	0.1122	-42.75
YKL178C	585	806.6	54.77	72.0	2.66	52.11	0.9726	0.093	-49.45
YKL179C	901	448.4	80.91	76.0	36.66	44.26	0.9945	0.1822	-7.6
YKL180W	3479	618.6	58.59	28.0	13.39	45.2	0.996	0.1006	-31.82
YKL181W	1832	661.5	53.83	66.0	3.14	50.69	0.9929	0.1029	-47.55
YKL182W	2923	1095.5	49.86	46.0	3.09	46.77	0.9928	0.0688	-43.69
YKL183C-A	76	481.0	42.05	16.0	4.64	37.41	0.9868	0.1028	-32.76
YKL183W	147	555.0	38.63	13.0	2.0	36.63	0.9796	0.0865	-34.63
YKL184W	138	700.4	46.6	28.0	2.16	44.44	0.9855	0.0978	-42.28
YKL185W	157	749.6	53.39	65.0	4.95	48.44	1.0	0.1059	-43.49
YKL186C	250	527.4	49.17	52.0	5.62	43.55	0.992	0.1066	-37.92
YKL187C	25	528.4	41.64	22.0	3.24	38.4	1.0	0.0814	-35.16
YKL188C	99	785.7	56.29	72.0	3.04	53.25	1.0	0.0924	-50.21
YKL189W	55	715.3	52.16	74.0	1.58	50.58	0.9818	0.0976	-49.0
YKL190W	225	544.5	52.48	61.0	14.82	37.66	1.0	0.1036	-22.84
YKL191W	168	772.0	49.92	29.0	2.98	46.94	0.994	0.0803	-43.96
YKL192C	211	518.0	61.53	76.0	7.76	53.77	1.0	0.1173	-46.01
YKL193C	284	592.3	52.68	66.0	3.33	49.35	0.9859	0.0992	-46.02
YKL194C	158	557.6	41.13	12.0	2.34	38.8	0.9937	0.0933	-36.46
YKL195W	361	729.2	60.12	63.0	1.96	58.16	0.9945	0.0919	-56.19
YKL196C	1094	647.2	53.37	71.0	2.19	51.18	0.9954	0.0924	-48.99
YKL197C	44	479.9	50.95	36.0	13.02	37.93	0.9773	0.156	-24.91
YKL198C	77	730.4	54.08	71.0	2.34	51.74	1.0	0.1044	-49.4
YKL201C	39	512.2	90.74	71.0	19.59	71.15	1.0	0.1739	-51.56
YKL202W	10	408.2	146.1	81.0	11.0	135.1	1.0	0.2922	-124.1
YKL203C	90	569.7	57.43	12.0	2.94	54.49	1.0	0.1104	-51.54
YKL204W	151	569.8	53.83	69.0	3.73	50.1	1.0	0.1172	-46.37
YKL205W	214	943.9	54.15	71.0	2.79	51.36	0.9813	0.0875	-48.57
YKL206C	208	572.6	53.51	64.5	2.8	50.71	0.9952	0.1037	-47.91
YKL207W	241	554.4	52.81	67.0	2.01	50.8	0.9959	0.1126	-48.79
YKL208W	74	770.0	68.26	68.0	3.18	65.08	0.973	0.1014	-61.91
YKL209C	207	566.6	42.04	13.0	3.23	38.82	1.0	0.0857	-35.59
YKL210W	326	961.4	46.9	16.0	4.43	42.47	0.9908	0.0751	-38.04
YKL211C	354	783.3	46.33	23.0	2.13	44.2	0.9887	0.0886	-42.07
YKL212W	357	817.5	47.84	27.0	3.15	44.69	0.9916	0.0815	-41.55
YKL213C	285	959.5	59.9	69.0	7.82	52.08	0.986	0.0754	-44.26
YKL214C	160	496.2	44.44	20.5	2.62	41.82	0.9938	0.1007	-39.2
YKL215C	218	525.0	47.37	48.0	4.11	43.27	0.9908	0.1138	-39.16
YKL216W	344	720.0	51.55	69.0	2.33	49.22	0.9971	0.0925	-46.89
YKL217W	67	536.9	49.4	60.0	2.0	47.4	1.0	0.119	-45.4
YKL218C	217	728.7	68.62	63.0	3.76	64.86	0.9954	0.1057	-61.09
YKL219W	121	640.9	142.8	67.0	57.79	85.02	0.9835	0.1993	-27.23
YKL220C	40	856.8	109.65	78.5	20.18	89.48	1.0	0.1499	-69.3
YKL221W	24	413.6	48.67	67.5	3.0	45.67	1.0	0.1188	-42.67
YKL222C	45	707.7	68.71	73.0	2.96	65.76	1.0	0.1236	-62.8
YKL223W	7	267.0	36.29	8.0	1.14	35.14	1.0	0.1364	-34.0
YKR001C	331	779.6	45.85	17.0	3.37	42.48	0.9879	0.0837	-39.11
YKR002W	64	823.9	41.34	15.0	1.42	39.92	0.9844	0.0651	-38.5
YKR003W	125	543.8	50.58	33.0	3.78	46.81	0.992	0.1112	-43.03
YKR004C	88	531.8	44.84	25.0	2.62	42.22	0.9886	0.1	-39.59
YKR005C	73	518.6	55.68	66.0	9.1	46.59	1.0	0.118	-37.49
YKR006C	92	576.0	48.07	25.5	3.25	44.82	1.0	0.0966	-41.57
YKR007W	38	543.6	54.39	40.5	2.21	52.18	1.0	0.0986	-49.97
YKR008W	113	683.0	43.09	15.0	3.03	40.06	1.0	0.09	-37.04
YKR009C	91	511.4	47.11	19.0	2.55	44.56	1.0	0.1009	-42.01
YKR010C	111	592.2	50.32	69.0	2.77	47.55	1.0	0.1179	-44.77
YKR011C	152	756.9	48.39	61.0	2.32	46.07	0.9803	0.0889	-43.75
YKR012C	94	705.2	68.57	74.5	4.95	63.63	0.9894	0.1031	-58.68
YKR013W	333	586.7	50.65	62.0	2.71	47.95	0.994	0.1022	-45.24
YKR014C	303	577.8	53.06	65.0	4.19	48.86	0.9901	0.1092	-44.67
YKR015C	58	584.8	45.07	33.0	2.81	42.26	1.0	0.0806	-39.45
YKR016W	199	788.2	41.51	13.0	3.23	38.28	0.9497	0.0789	-35.05
YKR017C	159	560.8	38.61	11.0	2.03	36.58	0.9748	0.0773	-34.56
YKR018C	103	927.9	53.81	61.0	4.37	49.44	0.9903	0.0986	-45.07
YKR019C	40	527.4	42.7	17.0	3.58	39.12	0.975	0.0895	-35.55
YKR020W	28	512.5	37.36	10.5	1.82	35.54	0.9643	0.0733	-33.71
YKR021W	121	643.9	47.87	58.0	1.52	46.35	0.9917	0.1042	-44.83
YKR022C	101	733.3	51.75	66.0	2.06	49.69	1.0	0.0891	-47.63
YKR023W	65	456.1	38.88	13.0	0.92	37.95	0.8769	0.0947	-37.03
YKR024C	78	923.7	46.64	13.5	3.09	43.55	0.9231	0.0708	-40.46
YKR025W	132	563.5	43.09	17.0	3.34	39.75	0.9924	0.0882	-36.41
YKR026C	215	791.8	48.93	20.0	1.95	46.98	1.0	0.0811	-45.03
YKR027W	76	760.9	45.38	24.0	3.34	42.04	1.0	0.0906	-38.7
YKR028W	84	668.4	50.13	13.5	7.51	42.62	0.9881	0.1023	-35.11
YKR029C	79	771.4	43.84	14.0	2.32	41.52	0.9873	0.0685	-39.2
YKR030W	190	744.8	52.96	71.0	3.25	49.71	0.9895	0.0836	-46.46
YKR031C	146	722.5	54.77	69.0	4.67	50.1	1.0	0.1031	-45.42
YKR032W	5	762.4	53.2	82.0	1.0	52.2	1.0	0.0675	-51.2
YKR033C	16	690.9	43.5	15.5	0.88	42.62	1.0	0.0817	-41.75
YKR034W	45	532.9	48.42	17.0	3.56	44.87	1.0	0.0969	-41.31
YKR035C	74	491.1	46.78	46.0	2.8	43.99	1.0	0.1062	-41.19
YKR035W-A	66	518.3	51.67	42.5	2.86	48.8	1.0	0.1025	-45.94
YKR036C	96	560.0	45.31	23.0	2.83	42.48	0.9792	0.0956	-39.65
YKR037C	88	637.8	40.51	13.5	2.68	37.83	0.9773	0.0687	-35.15
YKR038C	165	566.4	61.51	72.0	8.55	52.96	0.9576	0.1172	-44.42
YKR039W	959	703.9	41.96	15.0	2.84	39.12	0.9917	0.0834	-36.29
YKR040C	5	614.6	39.8	7.0	3.8	36.0	1.0	0.0548	-32.2
YKR042W	940	750.2	55.45	71.0	4.17	51.28	0.9926	0.1008	-47.11
YKR043C	773	527.9	50.62	67.0	3.05	47.57	0.9935	0.1115	-44.53
YKR044W	112	635.8	50.83	16.5	1.96	48.87	0.9911	0.1069	-46.9
YKR045C	133	534.8	58.72	71.0	6.23	52.49	1.0	0.1182	-46.26
YKR046C	241	745.1	49.48	23.0	5.57	43.9	0.9959	0.0805	-38.33
YKR047W	55	497.6	45.65	13.0	4.13	41.53	1.0	0.0996	-37.4
YKR048C	116	543.8	40.35	12.0	2.97	37.39	0.9483	0.1007	-34.42
YKR049C	44	471.5	50.68	53.5	2.32	48.36	1.0	0.1043	-46.05
YKR050W	36	799.7	49.94	41.5	1.28	48.67	1.0	0.0875	-47.39
YKR051W	119	646.6	45.13	18.0	1.85	43.28	0.9916	0.0865	-41.43
YKR052C	162	611.9	51.45	68.0	1.77	49.68	1.0	0.107	-47.91
YKR053C	51	439.5	52.73	68.0	2.24	50.49	1.0	0.1308	-48.25
YKR054C	52	796.2	44.19	12.5	3.65	40.54	0.9808	0.0802	-36.88
YKR055W	50	843.3	44.76	14.5	3.24	41.52	0.98	0.0735	-38.28
YKR056W	110	742.9	57.68	35.5	11.46	46.22	0.9909	0.1194	-34.75
YKR057W	5337	465.2	72.02	66.0	30.26	41.76	0.9998	0.1487	-11.5
YKR058W	5439	463.2	71.74	66.0	29.99	41.74	0.9993	0.1494	-11.75
YKR059W	1886	827.6	46.46	20.0	2.18	44.28	0.9931	0.0733	-42.1
YKR060W	967	455.9	46.01	20.0	2.7	43.32	0.9959	0.109	-40.62
YKR061W	273	556.4	41.35	15.0	2.47	38.88	0.9927	0.0886	-36.41
YKR062W	223	557.1	42.58	17.0	2.96	39.62	0.9865	0.0973	-36.66
YKR063C	84	633.2	49.1	54.5	2.45	46.64	1.0	0.0979	-44.19
YKR064W	163	650.9	44.28	21.0	2.85	41.44	0.9877	0.0848	-38.59
YKR065C	139	551.7	36.83	12.0	2.3	34.53	1.0	0.07	-32.23
YKR066C	170	659.2	36.21	11.5	2.78	33.43	0.9941	0.0622	-30.65
YKR067W	213	655.2	44.79	18.0	5.0	39.79	0.9906	0.0773	-34.8
YKR068C	181	607.2	46.5	24.0	3.99	42.51	0.9945	0.0868	-38.52
YKR069W	32	671.6	41.03	12.0	1.44	39.59	1.0	0.0973	-38.16
YKR070W	469	579.5	43.6	16.0	1.84	41.76	0.9808	0.088	-39.92
YKR071C	540	680.2	50.49	63.5	2.35	48.13	0.9759	0.0893	-45.78
YKR072C	59	382.2	68.27	71.0	4.27	64.0	0.9322	0.1764	-59.73
YKR073C	8	318.8	149.12	59.5	13.0	136.12	1.0	0.361	-123.12
YKR074W	287	524.0	53.11	63.0	3.12	49.99	0.9895	0.1077	-46.86
YKR075C	316	562.5	45.31	32.0	2.56	42.74	0.9905	0.0865	-40.18
YKR075W-A	293	578.3	49.42	63.0	3.41	46.01	0.9898	0.0936	-42.6
YKR076W	26	705.8	60.31	70.5	1.73	58.58	1.0	0.0982	-56.85
YKR077W	43	786.7	57.72	74.0	2.81	54.91	1.0	0.0801	-52.09
YKR078W	101	610.4	43.72	15.0	3.19	40.53	1.0	0.0932	-37.35
YKR079C	102	856.0	44.66	18.0	2.37	42.28	0.9804	0.0686	-39.91
YKR080W	206	627.8	48.95	23.5	3.2	45.75	0.9951	0.0952	-42.54
YKR081C	165	713.4	41.24	14.0	3.02	38.21	1.0	0.0707	-35.19
YKR082W	128	998.3	55.66	66.5	4.56	51.1	0.9844	0.0916	-46.54
YKR083C	105	528.9	41.32	13.0	2.88	38.45	0.9619	0.085	-35.57
YKR084C	246	776.7	48.74	39.0	1.71	47.04	0.9837	0.0897	-45.33
YKR085C	88	592.7	50.66	69.5	1.38	49.28	1.0	0.0963	-47.91
YKR086W	147	635.1	51.12	67.0	1.67	49.46	0.9932	0.0899	-47.79
YKR087C	92	564.7	52.07	71.0	2.41	49.65	1.0	0.115	-47.24
YKR088C	124	821.4	55.32	74.5	1.97	53.35	0.9919	0.0847	-51.39
YKR089C	49	735.0	38.96	17.0	2.9	36.06	1.0	0.0826	-33.16
YKR090W	45	873.9	59.93	72.0	3.04	56.89	0.9778	0.0883	-53.84
YKR091W	329	580.9	44.05	19.0	2.52	41.53	0.9939	0.0867	-39.01
YKR092C	262	520.9	50.4	59.5	2.95	47.45	0.9924	0.1141	-44.5
YKR093W	8633	550.7	53.33	34.0	11.58	41.75	0.9951	0.0983	-30.17
