gene	technology	count_new	count_old	len_new	len_old	length_gain_nt	extended	quantifiable	cpm_new	cpm_old	tpm_new	tpm_old	log2fc_cpm	log2fc_tpm	max_same_strand_orf_overlap_nt	worst_tier
YDR047W	short read	2493	2493	1709	1709	0	False	True	83.88508329068698	86.54271537367985	49.791844517400044	46.57517421083633	-0.04499809872395577	0.09634829494310004	0	False
YDR048C	short read	82	82	315	315	0	False	True	2.759156369769889	2.8465714643568982	8.88548826489333	8.311464817117365	-0.04499809872395599	0.09634829494310004	0	False
YDR049W	short read	924	924	2107	2107	0	False	True	31.09098153252899	32.076000403241146	14.968746538135672	14.001730293158579	-0.04499809872395577	0.0963482949430996	0	False
YDR050C	short read	15599	15599	1113	1095	18	True	True	524.8790269761035	541.5081496646739	478.3872461254178	454.8381779696774	-0.04499809872395666	0.07282557208967688	0	False
YDR051C	short read	17098	17098	1151	1151	0	False	True	575.3177513454336	593.544864604564	507.0467322290377	474.29032034252185	-0.04499809872395488	0.09634829494310004	0	False
YDR052C	short read	939	939	2512	2509	3	True	True	31.59570525870641	32.596714695501554	12.759215018795022	11.949210262231867	-0.04499809872395666	0.09462430146064493	0	False
YDR053W	short read	46	46	396	396	0	False	True	1.547819426944084	1.5968571629319186	3.964976747915261	3.7088299211637907	-0.044998098723956104	0.0963482949430996	0	False
YDR054C	short read	5062	5062	1563	1563	0	False	True	170.3274334606729	175.72371649481244	110.5455237974218	103.40402286751676	-0.04499809872395577	0.09634829494310004	0	False
YDR055W	short read	5988	5988	1787	1787	0	False	True	201.48571149002552	207.86914547035497	114.3760879728056	106.98712358458185	-0.04499809872395577	0.09634829494310004	0	False
YDR056C	short read	4783	4783	892	892	0	False	True	160.9395721537729	166.03843065876885	183.02631065925038	171.20238036456567	-0.04499809872395666	0.09634829494309916	0	False
YDR057W	short read	1328	1336	2008	1846	162	True	True	44.68487389090747	46.37828629732703	22.574199852845798	23.107291002534627	-0.05366295985108405	-0.033673282489026235	0	False
YDR058C	short read	2414	2406	1234	1234	0	False	True	81.22687166615258	83.52257247856949	66.7728795065377	62.25220451283828	-0.0402090651450111	0.10113732852204471	0	False
YDR059C	short read	9284	9284	1140	1140	0	False	True	312.3903382554103	322.28743262304204	277.97662613553643	260.018682061051	-0.04499809872395666	0.09634829494310004	0	False
YDR060W	short read	804	785	3251	3215	36	True	True	27.05319172310964	27.2507146282947	8.441450502910493	7.795840620007953	-0.010495251324016408	0.11478632386799292	0	False
YDR061W	short read	1194	1194	1804	1804	0	False	True	40.17600860372253	41.44885766392849	22.5915377163825	21.132071226312885	-0.04499809872395666	0.09634829494310004	0	False
YDR062W	short read	1611	1610	2373	2367	6	True	True	54.207328191454764	55.89000070261715	23.172655290432473	21.71710296042676	-0.044102293019366634	0.09359170618835577	0	False
YDR063W	short read	5906	5907	1665	1665	0	False	True	198.72655512025565	205.05728829214877	121.07576000237971	113.27315712689057	-0.04524235421271161	0.0961040394543442	0	False
YDR064W	short read	6880	6880	735	735	0	False	True	231.49994907337603	238.83428871677393	319.5060588630633	298.86521572352336	-0.04499809872395577	0.09634829494310004	0	False
YDR065W	short read	4009	4091	3128	3128	0	False	True	134.8958278830181	142.01614464248868	43.7469027704002	41.75774206440081	-0.07420921846123196	0.06713717520582385	0	False
YDR066C	short read	1812	1718	1043	949	94	True	True	60.970626122232176	59.63914360689209	59.29961639543314	57.80044996118385	0.031854820183816024	0.036942048352214485	0	False
YDR067C	short read	1319	1331	841	841	0	False	True	44.38203965520101	46.20471486657356	53.533643046013815	50.53081837169328	-0.058064105384302955	0.08328228828275197	0	False
YDR068W	short read	7336	7538	1175	1175	0	False	True	246.84355034916956	261.6762890039305	213.10785367977275	204.82951597613564	-0.08418625479325836	0.05716013887379745	0	False
YDR069C	short read	2369	1948	3143	2781	362	True	True	79.71270048762032	67.62342942155169	25.727564682463836	22.364656690783093	0.23728642243393328	0.20209428864892498	0	False
YDR070C	short read	40775	40775	614	614	0	False	True	1372.007328992283	1415.4750177945432	2266.7498601796106	2120.3124859807253	-0.04499809872395666	0.09634829494310004	0	False
YDR071C	short read	12055	12055	828	828	0	False	True	405.6296346045855	418.48071954661475	496.95249684055125	464.8481963099476	-0.04499809872395666	0.09634829494310004	0	False
YDR072C	short read	4711	4711	1926	1909	17	True	True	158.51689826812128	163.53900205591887	83.49006909943793	78.7918772907126	-0.04499809872395577	0.08355769450357808	0	False
YDR073W	short read	4680	4679	1059	1045	14	True	True	157.47380256735462	162.42814489909668	150.84394850302573	142.95884376213127	-0.04468979761350056	0.07745694902946454	0	False
YDR074W	short read	9056	9056	3035	3021	14	True	True	304.71853761751356	314.3725753806838	101.84875334096239	95.71058281420979	-0.04499809872395666	0.08967796252799598	0	False
YDR075W	short read	1251	1251	1273	1273	0	False	True	42.09395876319672	43.427571974518045	33.54338640339883	31.376404720531053	-0.04499809872395577	0.09634829494309916	0	False
YDR076W	short read	2285	1934	1854	1221	633	True	True	76.88624762102678	67.13742941544197	42.06825266308572	50.57257626931214	0.1956082717446348	-0.26562337822643745	0	False
YDR077W	short read	234059	234169	2727	2708	19	True	True	7875.675375024029	8129.009673621836	2929.666643433284	2760.927570069083	-0.04567595847355399	0.0855834738532355	0	False
YDR078C	short read	9284	9518	907	891	16	True	True	312.3903382554103	330.4105755823044	349.3862776124714	341.06901632499483	-0.08091003053996637	0.03475924412049025	0	False
YDR079W	short read	14021	14021	670	670	0	False	True	471.78209098223914	486.72900611887894	714.3025255378933	668.1569017701642	-0.04499809872395666	0.09634829494309827	0	False
YDR079C-A	short read	9968	9970	594	594	0	False	True	335.4057401691006	346.10143292241804	572.7954814959322	535.899048029029	-0.04528753498551197	0.09605885868154296	0	False
YDR080W	short read	4716	4509	3201	2979	222	True	True	158.68513951018042	156.52671625347872	50.288203522640174	48.32635104684168	0.019758109618285502	0.05740994998929061	0	False
YDR081C	short read	664	664	2897	2892	5	True	True	22.342436945453734	23.050286004060737	7.8234368837615405	7.330676640135395	-0.04499809872395666	0.09385616262381413	0	False
YDR082W	short read	2609	2609	1747	1738	9	True	True	87.78828010645903	90.56957256716034	50.9752275551022	47.929023323526124	-0.04499809872395577	0.08889676884074049	0	False
YDR084C	short read	3068	3044	2074	2036	38	True	True	103.23282612748802	105.67028704271218	50.49223586423203	47.73546381319874	-0.03366797472456806	0.08100008620495736	0	False
YDR083W	short read	341	340	1322	1322	0	False	True	11.474052708433318	11.80285729123592	8.80442347121432	8.211485571688037	-0.04076110583748527	0.1005852878295701	0	False
YDR085C	short read	4922	4460	2073	1863	210	True	True	165.61667868301697	154.82571623209472	81.04389520630268	76.4357050755285	0.09720284892653641	0.08445680042581571	0	False
YDR086C	short read	16821	17026	1051	999	52	True	True	565.9971865353573	591.045436001714	546.2948342193007	544.1534826596802	-0.06247415863151318	0.0056661488657816506	0	False
YDR087C	short read	2114	2031	1098	1054	44	True	True	71.1323971426042	70.50471517205928	65.71744069566748	61.523861349598405	0.012787038362573888	0.09513024466164577	0	False
YDR088C	short read	3756	3839	1536	1520	16	True	True	126.38282103482564	133.26814453251382	83.4665315812841	80.63968012971577	-0.07653159591713177	0.04970790535971581	0	False
YDR089W	short read	756	653	2820	2610	210	True	True	25.438075799341902	22.668428856403107	9.15062348815818	7.988163515358175	0.16630514395068552	0.1960061817888321	0	False
YDR090C	short read	1946	1976	1427	1427	0	False	True	65.47949140941712	68.59542943377112	46.54755372431472	44.211702537871815	-0.06706933552752226	0.07427705813953356	0	False
YDR091C	short read	1504	1504	2276	2275	1	True	True	50.60696561138918	52.2102863706436	22.555558105661753	21.10769001210144	-0.04499809872395577	0.09571428260993908	0	False
YDR092W	short read	1928	1928	974	968	6	True	True	64.87382293800421	66.9291436985378	67.56566751433637	63.59250671149615	-0.04499809872395577	0.08743357013535125	0	False
YDR093W	short read	1837	1557	5190	4839	351	True	True	61.81183233252787	54.05014353663037	12.081470491850768	10.273235945945537	0.19358458330835582	0.2339053776069675	0	False
YDR094W	short read	658	708	3565	3561	4	True	True	22.140547454982766	24.57771459469127	6.30005525489837	6.3479800943607065	-0.15065987507171208	-0.010933122372844384	0	False
YDR096W	short read	2231	2125	2963	2685	278	True	True	75.06924220678808	73.7678580702245	25.700757144941107	25.26905010654465	0.025229573607758127	0.02443942918630615	0	False
YDR097C	short read	1602	1589	4000	3882	118	True	True	53.904493955748315	55.16100069345258	13.670377875344881	13.069008438684612	-0.03324307566376561	0.06490343605486704	0	False
YDR098C	short read	2286	2299	1096	1096	0	False	True	76.9198958694386	79.80814386044524	71.19404536081358	66.97345278378293	-0.05317916122765798	0.08816723243939695	0	False
YDR098C-B	short read	1223	1665	5268	5268	0	False	True	41.151807807665534	57.79928644090531	7.92425951119699	10.091198376663588	-0.49009587215519357	-0.3487494784881382	0	False
YDR098C-A	short read	53	191	1323	1323	0	False	True	1.7833571658268792	6.6304286547825315	1.3673951162582652	4.609436062919329	-1.8945064721965057	-1.7531600785294499	0	False
YDR099W	short read	6992	6877	1400	1284	116	True	True	235.26855289550076	238.73014585832183	170.47134315036814	171.00478893515478	-0.02107225947847624	-0.004507490521445057	0	False
YDR100W	short read	8473	8472	1595	1595	0	False	True	285.1016087934179	294.0994322686786	181.32367728082403	169.58972343562024	-0.04482781899039878	0.09651857467665614	0	False
YDR101C	short read	562	562	1972	1972	0	False	True	18.910315607447288	19.50942881668996	9.727638076572417	9.099209769543654	-0.04499809872395577	0.0963482949430996	0	False
YDR102C	short read	284	284	333	333	0	False	True	9.556102548959126	9.858857266797063	29.110663596914865	27.230046236699607	-0.044998098723956215	0.09634829494309916	0	False
YDR103W	short read	3994	3912	2838	2754	84	True	True	134.39110415684067	135.80228742151448	48.036755706289846	45.3533302550498	-0.015070136232217202	0.08293022750925161	0	False
YDR104C	short read	997	1025	3824	3822	2	True	True	33.54730366659243	35.58214330446123	8.899288246986538	8.562635457195087	-0.08495659871856898	0.05563504994519519	0	False
YDR105C	short read	1730	1729	1751	1745	6	True	True	58.211469752462285	60.021000754549725	33.72391267675349	31.63543672283679	-0.044163929842151006	0.09223041648836183	0	False
YDR106W	short read	1234	1234	923	923	0	False	True	41.52193854019564	42.837429109956254	45.634306786548194	42.68622319929302	-0.04499809872395666	0.09634829494309916	0	False
YDR107C	short read	1190	1190	2240	2240	0	False	True	40.04141561007521	41.31000051932572	18.133303985710285	16.961849884018097	-0.04499809872395666	0.09634829494310004	0	False
YDR108W	short read	447	447	2255	2255	0	False	True	15.040767040087076	15.517285909360165	6.7661087833989795	6.32900223662436	-0.044998098723956215	0.0963482949430996	0	False
YDR109C	short read	512	512	2649	2554	95	True	True	17.22790318685589	17.77371450915527	6.597296482621129	6.400639101288694	-0.04499809872395666	0.04365897627620141	0	False
YDR110W	short read	2230	2221	1963	1957	6	True	True	75.03559395837624	77.10042954069111	38.775960337427286	36.235312000869705	-0.03916378146326949	0.09776619536441888	0	False
YDR111C	short read	5075	5233	2215	2203	12	True	True	170.76486069002664	181.65985942658108	78.20604348106095	75.84212795861619	-0.08922853537877007	0.04428065454678798	0	False
YDR112W	short read	178	176	309	309	0	False	True	5.989388217305368	6.109714362522124	19.662535599201558	18.185634598665512	-0.02869628639485544	0.11265010727220037	0	False
YDR113C	short read	887	887	1531	1526	5	True	True	29.845996341291357	30.791571815665474	19.77545242749455	18.558520819827685	-0.04499809872395666	0.09162897427784245	0	False
YDR114C	short read	3773	391	762	303	459	True	True	126.95484125782671	13.573285884921308	169.00900031022982	41.2010611044136	3.225473488778801	2.0363466784254856	0	False
YDR115W	short read	3795	7175	713	713	0	False	True	127.69510272288693	249.0750031312286	181.6771253217273	321.2969832002768	-0.9638770448715395	-0.8225306512044845	0	False
YDR116C	short read	642	644	1040	1040	0	False	True	21.60217548039352	22.35600028104686	21.07073512909684	19.77091642589621	-0.04948548971626998	0.09186090395078583	0	False
YDR117C	short read	788	788	2040	2002	38	True	True	26.514819748520395	27.35485748674678	13.184815262504916	12.567138939748498	-0.04499809872395577	0.06922111692023547	0	False
YDR118W	short read	1355	1287	2089	1959	130	True	True	45.59337659802682	44.677286275943025	22.14006309859482	20.975792740095528	0.029282699296576453	0.07793399816411029	0	False
YDR118W-A	short read	662	729	1651	1651	0	False	True	22.275140448630076	25.30671460385584	13.686390124818708	14.097909790657148	-0.18408569624367566	-0.04273930257661984	0	False
YDR119W	short read	5413	5413	2490	2490	0	False	True	182.13796865322448	187.908430933706	74.20218245189682	69.40854688188232	-0.04499809872395666	0.09634829494309916	0	False
YDR119W-A	short read	141808	141795	576	567	9	True	True	4771.5908107844925	4922.312204737639	8403.42343661962	7984.580987419762	-0.04486583612063555	0.07376048104633526	0	False
YDR120C	short read	3116	3120	1922	1922	0	False	True	104.84794205125577	108.30857279016492	55.33782233651049	51.82931665606803	-0.0468488944118981	0.0944974992551586	0	False
YDR121W	short read	910	910	857	857	0	False	True	30.619906054763398	31.590000397131433	36.244204273723895	33.90274340192237	-0.04499809872395577	0.09634829494309916	0	False
YDR122W	short read	1623	1148	3656	3195	461	True	True	54.6111071723967	39.852000500996574	15.152710706040823	11.472162705316926	0.4545422591483277	0.4014385135916707	0	False
YDR123C	short read	861	890	2066	1728	338	True	True	28.971141882583833	30.895714674117556	14.224952776444672	16.44449498559489	-0.09279019718087156	-0.2091808402154074	0	False
YDR124W	short read	1252	1305	2366	1774	592	True	True	42.127607011608546	45.30214342665552	18.06207276822378	23.487195807301408	-0.10481334324858516	-0.3789110136202538	0	False
YDR125C	short read	929	864	2359	1362	997	True	True	31.259222774588128	29.993143234199515	13.44205822225757	20.2540047332354	0.05964918549522835	-0.5914531360651072	0	False
YDR126W	short read	816	858	1364	1303	61	True	True	27.456970704051574	29.78485751729535	20.4199083006239	21.024086967432662	-0.11740659425200572	-0.04206676104098772	0	False
YDR127W	short read	1512	1416	4980	4767	213	True	True	50.876151598683805	49.15542918938254	10.363356721528541	9.484018089372132	0.04963877541411943	0.12792105219540684	0	False
YDR128W	short read	1531	1387	3610	3447	163	True	True	51.51546831850853	48.14871489101242	14.475913783084865	12.847228540627984	0.09750839645222964	0.17219725171202072	0	False
YDR129C	short read	8328	8328	2713	2707	6	True	True	280.22261277370285	289.10057506297863	104.77771468476068	98.22606198942366	-0.04499809872395666	0.0931541348761975	0	False
YDR130C	short read	1215	1215	1212	1212	0	False	True	40.882621820370915	42.177857673093065	34.217766402854586	32.0072181853341	-0.04499809872395666	0.09634829494309916	0	False
YDR131C	short read	1015	1015	1833	1824	9	True	True	34.15297213800533	35.23500044295429	18.90086048123841	17.76705638006024	-0.04499809872395577	0.08924723856795591	0	False
