gene	n_isoforms	n_reads	mtif_support	iqr5	iqr3	utr5_max	utr3_max	utr5_p95	utr3_p95	utr5_p99	utr3_p99	f5_within_20	f3_within_20	f5_within_50	f3_within_50	f5_within_100	f3_within_100
YLL006W	182	326.0	17	14.0	624.0	245.0	1903.0	49.0	1874.0	67.65333333333335	1875.48	0.8803680981595092	0.1901840490797546	0.9969325153374233	0.1901840490797546	0.9969325153374233	0.1901840490797546
YLL006W-A	1	1.0	1	0.0	0.0	4.0	1380.0	4.0	1380.0	4.0	1380.0	1.0	1.0	1.0	1.0	1.0	1.0
YLL007C	99	177.0	17	12.5	97.0	104.0	285.0	103.0	207.0	103.15333333333332	285.0	0.8531073446327684	0.3728813559322034	0.9887005649717514	0.5875706214689266	1.0	0.8361581920903954
YLL008W	70	435.0	119	2.0	22.0	96.0	199.0	55.0	133.0	71.0	175.0	0.9195402298850575	0.7080459770114943	1.0	0.9793103448275862	1.0	1.0
YLL009C	430	1656.0	55	22.0	8.0	87.0	239.0	75.0	143.75999999999985	79.0	168.0	0.4867149758454106	0.9432367149758454	0.9963768115942029	0.9963768115942029	1.0	1.0
YLL010C	50	67.0	4	44.0	88.83333333332848	246.0	378.0	242.0	370.0	246.0	376.64	0.582089552238806	0.6417910447761194	0.7910447761194029	0.7313432835820896	0.9701492537313433	0.7761194029850746
YLL011W	161	764.0	133	13.0	8.0	53.0	234.0	34.0	100.0	44.0	132.16000000000008	0.8547120418848168	0.943717277486911	1.0	0.9895287958115183	1.0	0.9986910994764397
YLL012W	37	66.0	8	18.0	6.0	105.0	111.0	99.79999999999998	97.0	105.0	109.72000000000003	0.6818181818181818	0.7878787878787878	1.0	1.0	1.0	1.0
YLL013C	5	6.0	2	201.0	227.0	276.0	397.0	276.0	397.0	276.0	397.0	0.3333333333333333	0.6666666666666666	0.6666666666666666	0.6666666666666666	0.6666666666666666	0.6666666666666666
YLL014W	234	1420.0	322	0.0	16.0	38.0	1463.0	18.0	175.0	34.0	196.0	1.0	0.8161971830985916	1.0	0.956338028169014	1.0	0.9950704225352113
YLL015W	2	4.0	3	10.5	0.0	133.0	65.0	133.0	65.0	133.0	65.0	1.0	1.0	1.0	1.0	1.0	1.0
YLL018C	1596	20349.0	613	27.0	15.0	100.0	1843.0	84.0	162.0	84.0	286.0	0.5488230379871247	0.9357216570838862	0.997985158975871	0.9717430831981916	1.0	0.9846675512310187
YLL018C-A	565	7109.0	757	4.0	29.0	2642.0	1691.0	59.0	617.0	122.39166666666662	701.0999999999985	0.9375439583626389	0.6114784076522718	0.9610353073568716	0.7731045154030103	0.9938106625404417	0.7805598537065691
YLL020C	24	24.0	3	684.5	38.0	1039.0	99.0	980.1999999999998	83.59999999999994	1039.0	99.0	0.125	0.5	0.3333333333333333	0.9166666666666666	0.4166666666666667	1.0
YLL022C	85	199.0	19	30.0	8.0	404.0	1190.0	355.4799999999999	118.49999999999994	383.02	185.15999999998166	0.6582914572864321	0.7989949748743719	0.8743718592964824	0.9346733668341709	0.8743718592964824	0.9899497487437185
YLL023C	238	873.0	116	24.0	21.0	1395.0	244.0	67.0	143.0	76.0	158.8499999999999	0.43871706758304696	0.709049255441008	0.995418098510882	0.7869415807560137	0.997709049255441	0.9988545246277205
YLL024C	705	19272.0	3768	5.0	21.0	158.0	429.0	44.0	164.0	52.0	198.0779999999999	0.9669987546699875	0.6893939393939394	0.9971980074719801	0.9238273142382731	0.9993254462432545	0.9963677874636778
YLL025W	8	9.0	2	148.83333333332848	28.833333333328483	1324.0	320.0	1324.0	282.19999999999993	1324.0	312.44	0.7777777777777778	0.2222222222222222	0.7777777777777778	0.5555555555555556	0.7777777777777778	1.0
YLL026W	56	152.0	37	0.0	53.0	181.0	149.0	173.00000000000006	106.0	181.0	147.95999999999998	0.8881578947368421	0.6381578947368421	0.9013157894736842	0.6447368421052632	0.9342105263157895	1.0
YLL027W	252	868.0	123	108.53225806451519	24.0	326.0	197.0	213.0	153.0	244.0	155.0	0.3191244239631336	0.5299539170506913	0.42857142857142855	0.9907834101382489	0.5887096774193549	1.0
YLL028W	109	228.0	13	17.0	14.0	306.0	418.0	163.2	413.15	175.66	418.0	0.75	0.6754385964912281	0.956140350877193	0.8114035087719298	0.9824561403508771	0.8114035087719298
YLL029W	171	624.0	61	21.0	13.0	166.0	133.0	151.88571428571427	112.0	166.0	119.0	0.6634615384615384	0.9839743589743589	0.9551282051282052	1.0	0.9951923076923077	1.0
YLL031C	30	112.0	20	14.0	0.0	109.0	161.0	88.0	94.89999999999999	107.75999999999999	139.29999999999984	0.7946428571428571	0.9821428571428571	0.9642857142857143	0.9910714285714286	1.0	1.0
YLL032C	15	16.0	2	41.0	25.0	105.0	674.0	105.0	674.0	105.0	674.0	0.5	0.1875	0.875	0.1875	1.0	0.1875
YLL033W	30	44.0	7	5.0	245.0	14.0	898.0	13.299999999999997	743.6999999999995	14.0	898.0	1.0	0.4090909090909091	1.0	0.6590909090909091	1.0	0.6590909090909091
YLL034C	97	229.0	19	11.0	43.0	77.0	196.0	54.0	155.00714285714287	71.47000000000006	156.0	0.9650655021834061	0.5109170305676856	1.0	0.9388646288209607	1.0	0.9956331877729258
YLL035W	150	357.0	22	36.0	11.5	178.0	884.0	170.0	178.64999999999998	173.0	567.7300000000025	0.5266106442577031	0.7366946778711485	0.8543417366946778	0.9747899159663865	1.0	0.9859943977591037
YLL036C	120	431.0	39	9.25	18.0	159.0	93.0	40.0	87.0	52.56999999999999	87.0	0.9721577726218097	0.8677494199535963	0.9976798143851509	1.0	0.9976798143851509	1.0
YLL037W	5	4.0	2	83.0	245.0	929.0	730.0	929.0	730.0	929.0	730.0	0.5	0.5	0.5	0.5	1.0	0.5
YLL038C	45	48.0	3	16.0	1197.0	58.0	1849.0	53.0	1845.4	58.0	1849.0	0.9791666666666666	0.16666666666666666	1.0	0.22916666666666666	1.0	0.5833333333333334
YLL039C	104	175.0	13	43.0	75.0	1369.0	155.0	1361.75	142.0	1363.75	149.16666666666666	0.7028571428571428	0.5485714285714286	0.7542857142857143	0.6342857142857142	0.7828571428571428	1.0
YLL041C	152	424.0	26	18.0	10.0	90.0	434.0	77.0	376.0	88.0	423.0	0.7735849056603774	0.7688679245283019	1.0	0.7924528301886793	1.0	0.9811320754716981
YLL042C	13	8.0	2	26.0	68.66666666666424	62.0	108.0	57.199999999999996	107.0	61.04	107.0	0.375	0.375	1.0	0.375	1.0	1.0
YLL043W	23	46.0	15	43.0	19.5	98.0	204.0	97.39999999999999	182.39999999999998	98.0	204.0	0.5652173913043478	0.8043478260869565	0.782608695652174	0.9347826086956522	1.0	0.9347826086956522
YLL045C	985	24320.0	5580	9.0	8.0	1034.0	275.0	32.0	107.0	58.599999999998545	115.53749999999991	0.9559210526315789	0.8006578947368421	0.9919407894736842	0.9960115131578947	0.9998355263157894	0.9997532894736842
YLL050C	576	34101.0	10263	4.0	0.0	253.0	2659.0	35.70700934579438	124.76902654867251	41.0	134.0	0.9939884460866251	0.9986510659511452	0.9999413506935281	0.9998827013870561	0.9999413506935281	0.9999413506935281
YLL051C	94	205.0	22	19.0	23.0	967.0	893.0	78.0	345.0	189.84999999999985	536.6571428571425	0.7902439024390244	0.4926829268292683	0.7951219512195122	0.7317073170731707	0.975609756097561	0.848780487804878
YLL052C	14	19.0	3	1.0	8.916666666664241	274.0	522.0	261.1	521.325	274.0	522.0	0.7894736842105263	0.8421052631578947	0.8421052631578947	0.8421052631578947	0.8421052631578947	0.8947368421052632
YLL053C	14	18.0	3	10.0	10.5	631.0	227.0	631.0	181.39999999999975	631.0	227.0	0.7777777777777778	0.8888888888888888	0.8333333333333334	0.8888888888888888	0.8888888888888888	0.9444444444444444
YLL054C	16	50.0	20	12.0	0.428571428572468	58.0	382.0	51.0	382.0	58.0	382.0	0.86	0.94	1.0	1.0	1.0	1.0
YLL055W	46	51.0	4	218.66666666666788	42.0	1394.0	82.0	634.0	79.89999999999999	1390.2000000000007	81.99333333333334	0.4117647058823529	0.6274509803921569	0.47058823529411764	1.0	0.5686274509803921	1.0
YLL056C	89	126.0	7	664.0	6.0	1341.0	136.0	1331.6	126.0	1338.872	132.95999999999998	0.05555555555555555	0.9841269841269841	0.05555555555555555	1.0	0.07936507936507936	1.0
YLL058W	211	758.0	64	36.0	1.0	1074.0	268.0	169.0	136.13333333333335	188.0	162.62999999999994	0.5474934036939314	0.8839050131926122	0.91688654353562	0.9511873350923483	0.9432717678100264	0.996042216358839
YLL059C	25	29.0	5	32.75	18.0	253.0	1592.0	247.29999999999998	1585.35	253.0	1592.0	0.6206896551724138	0.6551724137931034	0.8620689655172413	0.896551724137931	0.896551724137931	0.896551724137931
YLL060C	144	225.0	15	50.5	15.0	1394.0	259.0	1357.0	256.0	1380.5	259.0	0.4488888888888889	0.7244444444444444	0.6444444444444445	0.96	0.68	0.9644444444444444
YLL061W	237	1629.0	273	0.0	83.0	56.0	598.0	27.0	206.36666666666665	44.0	510.0	0.9785144260282382	0.4340085942295887	1.0	0.4978514426028238	1.0	0.8612645794966237
YLL062C	110	153.0	5	69.0	102.0	155.0	703.0	119.0	521.85	149.06999999999996	697.7099999999998	0.40522875816993464	0.3333333333333333	0.5555555555555556	0.5032679738562091	0.8431372549019608	0.7450980392156863
YLL063C	15	15.0	2	119.0	97.5	516.0	166.0	468.75	166.0	516.0	166.0	0.5333333333333333	0.3333333333333333	0.6666666666666666	0.4	0.6666666666666666	0.5333333333333333
YLR001C	29	43.0	7	18.5	86.0	43.0	151.0	42.35	148.9	43.0	151.0	0.8604651162790697	0.5116279069767442	1.0	0.6744186046511628	1.0	1.0
YLR002C	408	2363.0	290	14.0	46.0	233.0	187.0	57.399999999999636	133.0	73.86999999999989	168.0	0.8789674143038511	0.7058823529411765	0.9966144731273805	0.8192975031739315	0.9987304274227676	0.9720694033008886
YLR003C	104	254.0	41	19.0	5.0	72.0	147.0	50.0	129.0	57.0	139.82400000000004	0.9015748031496063	0.9015748031496063	1.0	0.9763779527559056	1.0	1.0
YLR004C	18	29.0	4	12.875	0.0	299.0	93.0	208.43333333333305	79.69999999999996	299.0	93.0	0.7586206896551724	0.9655172413793104	0.896551724137931	1.0	0.9655172413793104	1.0
YLR005W	132	623.0	129	0.0	74.0	238.0	312.0	45.0	230.20000000000027	67.61999999999989	277.15999999999985	0.9791332263242376	0.3756019261637239	0.9919743178170144	0.5441412520064205	0.9919743178170144	0.9935794542536116
YLR006C	13	17.0	2	16.25	82.5	188.0	313.0	188.0	313.0	188.0	313.0	0.8235294117647058	0.7058823529411765	0.9411764705882353	0.7058823529411765	1.0	0.7647058823529411
YLR007W	64	199.0	24	10.0	16.0	215.0	945.0	38.099999999999966	74.54999999999998	60.69333333333331	162.54999999999995	0.9246231155778895	0.949748743718593	0.9798994974874372	0.9849246231155779	0.9949748743718593	0.9899497487437185
YLR008C	459	1344.0	156	23.0	66.0	177.0	374.0	111.0	274.29999999999995	124.83999999999992	286.03999999999996	0.6904761904761905	0.6004464285714286	0.9598214285714286	0.6540178571428571	1.0	0.9940476190476191
YLR009W	417	4377.0	975	10.0	0.0	610.0	195.0	183.0	134.0	185.0	143.0	0.6298834818368746	0.9961160612291524	0.9200365547178433	0.9970299291752341	0.9623029472241261	1.0
YLR010C	80	111.0	8	5.0	23.79999999998836	60.0	204.0	35.0	185.0	51.866666666666674	203.12	0.8018018018018018	0.6216216216216216	1.0	0.8648648648648649	1.0	1.0
YLR011W	177	331.0	21	28.0	49.5	308.0	392.0	114.0	294.0	131.32999999999998	315.57	0.6827794561933535	0.676737160120846	0.9758308157099698	0.7462235649546828	0.9939577039274925	0.7552870090634441
YLR012C	5	2.0	1	64.0	131.0	100.0	268.0	100.0	264.8	100.0	267.36	0.5	0.5	0.5	0.5	1.0	0.5
YLR015W	289	1263.0	123	0.0	24.0	702.0	786.0	63.0	535.2666666666664	177.78999999999814	548.0	0.8836104513064132	0.4615993665874901	0.9889152810768013	0.7600950118764845	0.9889152810768013	0.894695170229612
YLR016C	135	258.0	14	12.0	45.0	76.0	864.0	47.0	202.2	66.51999999999992	760.3519999999992	0.8449612403100775	0.5155038759689923	1.0	0.810077519379845	1.0	0.9457364341085271
YLR017W	44	163.0	25	6.0	7.0	1921.0	93.0	18.0	89.0	28.220000000000027	89.97111111111111	0.9938650306748467	0.9938650306748467	0.9938650306748467	1.0	0.9938650306748467	1.0
YLR018C	309	1113.0	141	8.5	1.0	112.0	268.0	85.0	121.0	90.0	135.0	0.8571428571428571	0.917340521114106	0.9964061096136568	0.9892183288409704	1.0	1.0
YLR019W	118	245.0	21	30.0	7.833333333343035	420.0	316.0	311.0	264.0	322.15000000000117	309.3500000000001	0.7142857142857143	0.7795918367346939	0.9306122448979591	0.8	0.9387755102040817	0.8204081632653061
YLR020C	116	573.0	101	21.0	7.0	1526.0	210.0	53.0	177.0	131.0	196.15999999999985	0.9144851657940664	0.9616055846422339	0.9860383944153578	0.9965095986038395	0.9930191972076788	0.9965095986038395
YLR021W	146	437.0	46	25.0	5.0	119.0	478.0	50.0	282.0	69.0	416.81999999999994	0.7459954233409611	0.8741418764302059	1.0	0.9221967963386728	1.0	0.9290617848970252
YLR022C	126	1353.0	443	16.033333333325572	0.0	242.0	2542.0	35.0	62.0	163.81125000000006	68.0	0.7730968218773097	0.991130820399113	0.9667405764966741	0.9970436067997044	0.974870657797487	0.9977827050997783
YLR023C	592	1991.0	79	75.0	10.0	2228.0	550.0	197.0	489.0	472.1099999999976	489.0	0.46408839779005523	0.6735308890005023	0.6880964339527875	0.7353088900050226	0.9753892516323456	0.9377197388247112
YLR025W	168	418.0	25	30.0	12.0	95.0	296.0	87.06666666666665	132.0	90.865	281.9399999999999	0.562200956937799	0.7416267942583732	0.7966507177033493	0.7488038277511961	1.0	0.7535885167464115
YLR026C	114	236.0	47	23.0	2.0	1641.0	1247.0	124.0	231.39999999999998	1641.0	1030.54	0.711864406779661	0.7838983050847458	0.809322033898305	0.8305084745762712	0.902542372881356	0.8898305084745762
YLR027C	357	5827.0	1284	2.0	1.0	548.0	1488.0	40.0	77.0	42.59333333333329	111.0	0.9922773296722156	0.8567015616955552	0.998798695726789	0.9941650935301184	0.998798695726789	0.9963960871803672
YLR028C	853	4949.0	308	53.0	5.0	299.0	172.0	217.0	139.0	223.01000000000022	155.01000000000022	0.41927662153970496	0.890280864821176	0.5489997979389776	0.9801980198019802	0.882198423924025	1.0
YLR029C	480	7897.0	1577	0.0	21.0	120.0	384.0	28.0	141.0	33.76499999999987	176.0	0.986957072305939	0.8251234646068127	0.9987336963403824	0.9931619602380651	1.0	0.9974673926807649
YLR031W	2	1.0	1	464.0	5.5	1040.0	32.0	947.1999999999999	32.0	1021.4399999999999	32.0	1.0	1.0	1.0	1.0	1.0	1.0
YLR032W	18	22.0	3	28.0	2.0	51.0	80.0	50.4	79.6	51.0	80.0	0.5909090909090909	0.8636363636363636	1.0	1.0	1.0	1.0
YLR033W	233	1356.0	99	43.0	5.0	116.0	227.0	69.0	210.0	71.0	213.23333333333343	0.5752212389380531	0.9306784660766961	0.9653392330383481	0.9653392330383481	1.0	0.9948377581120944
YLR034C	425	3706.0	1075	0.0	22.0	2572.0	823.0	212.59999999999977	190.0	233.0	369.0	0.9017808958445763	0.5634106853750674	0.9506206152185644	0.923097679438748	0.9940636805180788	0.9347004856988667
YLR035C	49	60.0	5	17.0	242.0	120.0	2046.0	47.0	482.3333333333333	112.89999999999989	1948.9999999999986	0.9	0.36666666666666664	0.9833333333333333	0.4166666666666667	1.0	0.55
YLR036C	144	273.0	13	22.25	19.333333333343035	290.0	434.0	71.74444444444444	223.0	258.0	303.0	0.5567765567765568	0.7106227106227107	0.9816849816849816	0.9487179487179487	0.9853479853479854	0.9560439560439561
YLR037C	122	164.0	13	1287.166666666657	2.0	1677.0	481.0	1517.0	151.0	1581.9999999999989	312.0399999999961	0.1524390243902439	0.9573170731707317	0.16463414634146342	0.9817073170731707	0.17073170731707318	0.9878048780487805
YLR038C	960	8139.0	874	7.0	161.0	709.0	450.0	77.54999999999927	320.0	84.0	336.0	0.8966703526231724	0.4140557808084531	0.9995085391325715	0.42339353728959334	0.9997542695662858	0.42560511119302125
YLR040C	33	17.0	2	77.375	10.5	2725.0	806.0	1874.1499999999965	355.89999999999816	2725.0	806.0	0.4117647058823529	0.8235294117647058	0.6470588235294118	0.9411764705882353	0.8823529411764706	0.9411764705882353
YLR041W	54	70.0	4	263.0	43.0	722.0	990.0	523.0	952.0	685.1999999999995	983.8	0.38571428571428573	0.45714285714285713	0.4142857142857143	0.9	0.4857142857142857	0.9
YLR042C	66	107.0	21	59.0	0.0	1856.0	1864.0	98.0	119.09999999999988	111.90666666666665	1376.3649999999936	0.4485981308411215	0.9532710280373832	0.7102803738317757	0.9906542056074766	0.9906542056074766	0.9906542056074766
YLR043C	760	5322.0	288	19.0	59.0	2101.0	3600.0	47.0	173.0	59.0	295.0	0.8124765125892521	0.5422773393461104	0.9964299135663285	0.7190905674558437	0.9981210071401728	0.9780157835400225
YLR044C	862	65675.0	25409	0.0	4.0	208.0	799.0	36.0	88.0	56.0	99.0	0.9813627712219262	0.9665017129805862	0.9980510087552341	0.9985382565664256	0.9983250856490293	0.9998477350590027
YLR045C	88	116.0	7	30.0	78.0	238.0	297.0	101.09999999999997	263.7	156.82000000000042	275.8800000000001	0.5431034482758621	0.31896551724137934	0.9051724137931034	0.3706896551724138	0.9913793103448276	0.9310344827586207
YLR046C	92	164.0	73	774.4864864864794	5.0	2867.0	133.0	1966.1999999999994	126.0	2865.6	133.0	0.4634146341463415	0.8841463414634146	0.4695121951219512	0.9024390243902439	0.49390243902439024	1.0
YLR047C	16	18.0	2	19.0	943.333333333343	304.0	1400.0	303.2	1399.2	304.0	1400.0	0.3888888888888889	0.16666666666666666	0.8888888888888888	0.16666666666666666	1.0	0.2222222222222222
YLR048W	1113	39044.0	7355	15.0	6.0	302.0	448.0	42.0	261.0	66.0	268.0	0.8844892941296998	0.852679028788034	0.9964655260731482	0.9899088208175392	0.9999487757401906	0.9963630775535294
YLR049C	152	624.0	131	33.0	0.5	295.0	148.0	220.0	112.19999999999982	233.77999999999997	147.0	0.4342948717948718	0.9487179487179487	0.7676282051282052	1.0	0.7852564102564102	1.0
YLR050C	138	187.0	10	56.0	17.125	930.0	380.0	127.60000000000002	142.0	772.4499999999981	206.26	0.5508021390374331	0.6470588235294118	0.679144385026738	0.983957219251337	0.9411764705882353	0.9893048128342246
YLR051C	113	398.0	82	5.0	17.0	63.0	808.0	43.0	129.0	54.0	149.6933333333333	0.9095477386934674	0.8467336683417085	1.0	0.9949748743718593	1.0	0.9949748743718593
YLR052W	207	458.0	28	40.0	566.0	301.0	1190.0	74.52	688.0	83.84000000000003	705.7466666666668	0.5458515283842795	0.4148471615720524	0.8406113537117904	0.6244541484716157	0.9978165938864629	0.6331877729257642
YLR053C	11	7.0	2	80.0	13.0	173.0	121.0	170.9	121.0	172.57999999999998	121.0	0.7142857142857143	1.0	0.7142857142857143	1.0	0.7142857142857143	1.0
YLR055C	5	7.0	2	14.75	5.333333333343035	58.0	51.0	58.0	51.0	58.0	51.0	1.0	0.8571428571428571	1.0	1.0	1.0	1.0
YLR056W	370	7836.0	1822	11.0	0.0	1401.0	416.0	78.45294117647059	139.0	102.53500000000008	189.0	0.7849668198060235	0.9508677896886166	0.9803471158754467	0.9604389994895355	0.9985962225625319	0.9997447677386422
YLR057W	42	91.0	11	13.450000000011642	21.0	118.0	119.0	94.80000000000001	114.0	108.57000000000008	118.31666666666668	0.8131868131868132	0.5824175824175825	0.978021978021978	1.0	1.0	1.0
YLR058C	452	6030.0	1915	5.7790697674499825	6.0	1135.0	185.0	93.0	150.0	116.0	156.0	0.8742951907131011	0.9590381426202321	0.9379767827529022	0.9809286898839138	0.9998341625207297	0.9917081260364843
YLR059C	125	293.0	64	43.0	1.0	506.0	345.0	254.1454545454545	201.0	258.0	268.0	0.5255972696245734	0.89419795221843	0.78839590443686	0.8976109215017065	0.8088737201365188	0.9215017064846417
YLR060W	322	1763.0	143	19.0	11.0	67.0	235.0	57.0	151.0	60.60999999999967	176.0	0.9387407827566647	0.8564946114577425	1.0	0.9319342030629608	1.0	0.9960294951786727
YLR061W	623	16349.0	3098	3.0	6.0	96.0	301.0	42.0	99.43666666666662	62.01000000000022	121.0	0.9221359104532387	0.928130160866108	0.9970028747935653	0.9999388341794605	1.0	0.9999388341794605
YLR063W	2	2.0	1	10.0	673.0	11.0	1117.0	11.0	1117.0	11.0	1117.0	1.0	0.5	1.0	0.5	1.0	0.5
YLR064W	175	392.0	44	43.0	28.0	1310.0	163.0	1203.2999999999997	138.0	1237.48	148.94999999999996	0.45918367346938777	0.6913265306122449	0.8852040816326531	0.8877551020408163	0.8979591836734694	1.0
YLR065C	344	6069.0	1335	6.0	0.0	517.0	783.0	61.0	112.7561626429479	72.0	129.0	0.8718075465480309	0.9810512440270226	0.9988465974625144	0.9886307464162135	0.9998352282089307	0.9947273026857802
YLR066W	208	718.0	59	10.0	9.0	120.0	375.0	69.0	161.0	76.44727272727276	251.0	0.8955431754874652	0.8314763231197771	0.9986072423398329	0.9122562674094707	1.0	0.9832869080779945
YLR067C	10	15.0	3	16.75	0.0	123.0	111.0	121.375	103.75	123.0	111.0	0.6	0.9333333333333333	1.0	1.0	1.0	1.0
YLR068W	136	363.0	62	12.0	5.0	89.0	160.0	41.099999999999795	119.2333333333333	70.055	138.48000000000002	0.8732782369146006	0.977961432506887	0.9944903581267218	0.9944903581267218	1.0	1.0
YLR069C	219	1082.0	58	15.0	20.0	100.0	203.0	30.949999999999932	161.0	42.0	171.0	0.9824399260628466	0.9057301293900185	0.9935304990757856	0.9953789279112755	1.0	1.0
YLR070C	1	1.0	1	0.0	0.0	49.0	133.0	49.0	133.0	49.0	133.0	1.0	1.0	1.0	1.0	1.0	1.0
YLR071C	24	33.0	4	21.66666666668607	2.583333333313931	55.0	153.0	55.0	151.64999999999998	55.0	153.0	0.7272727272727273	0.9090909090909091	1.0	1.0	1.0	1.0
YLR072W	103	1344.0	634	9.0	0.0	292.0	2792.0	38.0	82.0	38.0	85.0	0.9918154761904762	0.9352678571428571	0.9970238095238095	0.9947916666666666	0.9985119047619048	0.9985119047619048
YLR073C	236	1775.0	249	15.0	0.0	889.0	715.0	141.0	82.0	163.42307692307693	87.75	0.6309859154929578	0.9898591549295774	0.9211267605633803	0.9960563380281691	0.9904225352112676	0.9960563380281691
YLR074C	454	3231.0	234	13.0	6.0	336.0	1019.0	59.0	242.0	74.0	245.0	0.7935623645930052	0.7901578458681523	0.9873104302073661	0.8043949241720829	0.9969049829774064	0.8099659548127515
YLR075W	994	31268.0	4859	1.0	17.72802311182022	4085.0	248.0	31.0	156.0	62.0	158.0	0.9665792503517974	0.8414992964052705	0.9933158500703595	0.9993923500063964	0.9993603684277856	0.9999040552641678
YLR077W	212	875.0	79	39.0	14.0	142.0	1108.0	76.0	171.0	122.5	191.0	0.6857142857142857	0.8994285714285715	0.9577142857142857	0.9748571428571429	0.9908571428571429	0.9988571428571429
YLR078C	343	1401.0	192	28.0	1.0	1000.0	204.0	87.15000000000002	97.0	734.0	152.0	0.662384011420414	0.9464668094218416	0.9735902926481085	0.9593147751605996	0.9778729478943612	0.9964311206281228
YLR079W	95	406.0	104	8.0	0.0	1039.0	2814.0	52.19999999999999	166.0	109.3599999999999	170.44	0.9507389162561576	0.7857142857142857	0.9901477832512315	0.8768472906403941	0.9901477832512315	0.9211822660098522
